index,B19301_001E,state,county,tract,block group,B03002_001E,B03002_004E,B19055_001E,B19055_002E,B11001_001E,B11001_006E,B03002_005E,B19001_001E,B19001_017E,B23025_003E,B23025_005E,B01001_001E,B01001_026E,B25010_001E,B03002_006E,B11005_003E,B11005_005E,B01002_001E,B03001_001E,B03001_003E,B25077_001E,B25064_001E,B25024_001E,B25024_010E,B25003_001E,B25003_003E,B25002_001E,B25002_003E,B17021_001E,B17021_002E,C24010_001E,C24010_038E,B25044_001E,B25044_003E,B25044_010E,C24010_032E,C24010_068E,C24010_019E,C24010_055E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B01001_003E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B27001_001E,B27001_005E,B27001_008E,B27001_011E,B27001_014E,B27001_017E,B27001_020E,B27001_023E,B27001_026E,B27001_029E,B27001_033E,B27001_036E,B27001_039E,B27001_042E,B27001_045E,B27001_048E,B27001_051E,B27001_054E,B27001_057E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,B16004_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482012218002,12650.0,48,201,221800,2,1483.0,0.0,371.0,50.0,371.0,80.0,0.0,371.0,0.0,691.0,0.0,1483.0,859.0,4.0,24.0,170.0,63.0,27.0,4091.0,3826.0,107800.0,1011.0,398.0,49.0,371.0,141.0,398.0,27.0,1450.0,368.0,691.0,347.0,371.0,8.0,10.0,105.0,0.0,14.0,111.0,850.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,34.0,5.0,45.0,18.0,60.0,31.0,74.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,4091.0,22.0,116.0,71.0,123.0,134.0,68.0,65.0,47.0,0.0,0.0,38.0,133.0,212.0,155.0,91.0,45.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,482012218002,48201221800,48201,48201,48,201,221800,2,1500000US482012218002,482012218002,2,BG,1129309,0,"POLYGON ((-95.36677299999999 29.879716, -95.361395 29.879797, -95.355306 29.879577, -95.355189 29.879578, -95.35521799999999 29.878771, -95.35521899999999 29.877214, -95.35189099999999 29.870992, -95.36508499999999 29.870732, -95.36653 29.876477, -95.36583999999999 29.875751, -95.36570399999999 29.875754, -95.365831 29.876309, -95.36613699999999 29.877424, -95.36677299999999 29.879716))"
482012219001,10714.0,48,201,221900,1,1389.0,0.0,294.0,91.0,294.0,66.0,0.0,294.0,0.0,543.0,88.0,1389.0,730.0,4.71,0.0,127.0,19.0,25.6,5151.0,4980.0,81800.0,678.0,320.0,45.0,294.0,121.0,320.0,26.0,1389.0,269.0,455.0,204.0,294.0,0.0,0.0,51.0,5.0,0.0,117.0,733.0,51.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,63.0,149.0,29.0,12.0,0.0,44.0,0.0,0.0,29.0,0.0,0.0,8.0,154.0,0.0,0.0,0.0,6.0,12.0,0.0,5151.0,0.0,100.0,170.0,223.0,200.0,139.0,69.0,0.0,0.0,56.0,185.0,78.0,163.0,220.0,230.0,50.0,27.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,482012219001,48201221900,48201,48201,48,201,221900,1,1500000US482012219001,482012219001,1,BG,1294952,0,"POLYGON ((-95.355086 29.882701, -95.354739 29.894539, -95.350787 29.894426, -95.34799099999999 29.892926, -95.347025 29.890732, -95.344678 29.890002, -95.344374 29.888193, -95.344364 29.888151, -95.34410299999999 29.887555, -95.342961 29.886741, -95.342669 29.883443, -95.34447299999999 29.881062, -95.34412499999999 29.880006, -95.343907 29.879573, -95.34431499999999 29.879576, -95.34450099999999 29.880012, -95.34698299999999 29.882444, -95.34777799999999 29.881624, -95.349671 29.88274, -95.35501699999999 29.8827, -95.355086 29.882701))"
482012219002,13514.0,48,201,221900,2,1358.0,0.0,300.0,106.0,300.0,45.0,0.0,300.0,0.0,405.0,0.0,1358.0,619.0,4.53,0.0,158.0,73.0,34.5,5151.0,4980.0,97000.0,922.0,300.0,0.0,300.0,90.0,300.0,0.0,1358.0,352.0,405.0,210.0,300.0,0.0,0.0,68.0,0.0,14.0,68.0,900.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,13.0,217.0,54.0,20.0,86.0,0.0,17.0,13.0,43.0,42.0,0.0,25.0,0.0,0.0,14.0,30.0,19.0,22.0,17.0,20.0,41.0,0.0,5151.0,0.0,100.0,170.0,223.0,200.0,139.0,69.0,0.0,0.0,56.0,185.0,78.0,163.0,220.0,230.0,50.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,482012219002,48201221900,48201,48201,48,201,221900,2,1500000US482012219002,482012219002,2,BG,415011,0,"POLYGON ((-95.355189 29.879578, -95.355178 29.879976, -95.355086 29.882701, -95.35501699999999 29.8827, -95.349671 29.88274, -95.34777799999999 29.881624, -95.34698299999999 29.882444, -95.34450099999999 29.880012, -95.34431499999999 29.879576, -95.344482 29.878677, -95.35510599999999 29.878774, -95.35521799999999 29.878771, -95.355189 29.879578))"
482012219003,15116.0,48,201,221900,3,2404.0,0.0,714.0,96.0,714.0,108.0,0.0,714.0,0.0,1146.0,24.0,2404.0,1170.0,3.37,0.0,312.0,127.0,34.0,5151.0,4980.0,71000.0,929.0,740.0,153.0,714.0,379.0,740.0,26.0,2404.0,631.0,1122.0,305.0,714.0,0.0,0.0,321.0,0.0,67.0,27.0,1586.0,35.0,0.0,0.0,23.0,9.0,33.0,8.0,43.0,222.0,44.0,27.0,247.0,20.0,98.0,43.0,64.0,0.0,0.0,38.0,10.0,11.0,0.0,83.0,0.0,34.0,3.0,0.0,0.0,53.0,5151.0,0.0,100.0,170.0,223.0,200.0,139.0,69.0,0.0,0.0,56.0,185.0,78.0,163.0,220.0,230.0,50.0,27.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.0,482012219003,48201221900,48201,48201,48,201,221900,3,1500000US482012219003,482012219003,3,BG,954098,0,"POLYGON ((-95.35521799999999 29.878771, -95.35510599999999 29.878774, -95.344482 29.878677, -95.34431499999999 29.879576, -95.343907 29.879573, -95.34402399999999 29.877274, -95.342269 29.875152, -95.341751 29.8747, -95.34084799999999 29.872929, -95.34109699999999 29.871073, -95.351778 29.870992, -95.35189099999999 29.870992, -95.35521899999999 29.877214, -95.35521799999999 29.878771))"
482012220001,13614.0,48,201,222000,1,2327.0,177.0,560.0,121.0,560.0,82.0,0.0,560.0,0.0,991.0,47.0,2327.0,937.0,3.65,0.0,265.0,47.0,30.3,2327.0,1950.0,80000.0,1040.0,618.0,0.0,560.0,168.0,618.0,58.0,2327.0,661.0,944.0,346.0,560.0,24.0,0.0,261.0,0.0,57.0,84.0,1376.0,74.0,0.0,0.0,0.0,21.0,17.0,15.0,0.0,179.0,12.0,37.0,155.0,66.0,53.0,18.0,111.0,0.0,14.0,9.0,0.0,6.0,10.0,42.0,0.0,22.0,36.0,5.0,0.0,0.0,2327.0,15.0,45.0,78.0,73.0,167.0,72.0,18.0,0.0,0.0,0.0,17.0,31.0,79.0,72.0,38.0,15.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,482012220001,48201222000,48201,48201,48,201,222000,1,1500000US482012220001,482012220001,1,BG,1136544,329,"POLYGON ((-95.342574 29.866331, -95.34118099999999 29.868635, -95.34109699999999 29.871073, -95.34084799999999 29.872929, -95.341751 29.8747, -95.342269 29.875152, -95.33549499999999 29.875235, -95.33550199999999 29.87475, -95.33542 29.871014, -95.334885 29.871022, -95.33162799999999 29.870917, -95.330524 29.870482, -95.3302 29.870354, -95.33242299999999 29.866518, -95.33327199999999 29.864085, -95.33359399999999 29.861344, -95.33475799999999 29.861879, -95.33484199999999 29.861911, -95.337987 29.862176, -95.341387 29.86411, -95.342574 29.866331))"
482012221001,15197.0,48,201,222100,1,3350.0,0.0,823.0,145.0,823.0,197.0,0.0,823.0,23.0,1521.0,89.0,3350.0,1665.0,4.07,0.0,429.0,157.0,30.4,5527.0,5216.0,89900.0,1020.0,915.0,0.0,823.0,277.0,915.0,92.0,3350.0,903.0,1432.0,488.0,823.0,21.0,37.0,520.0,0.0,52.0,186.0,1935.0,45.0,0.0,0.0,33.0,0.0,47.0,7.0,47.0,213.0,52.0,102.0,414.0,83.0,102.0,28.0,132.0,10.0,16.0,30.0,35.0,7.0,0.0,154.0,0.0,8.0,34.0,54.0,62.0,28.0,5504.0,35.0,191.0,152.0,183.0,328.0,115.0,179.0,0.0,0.0,46.0,191.0,41.0,171.0,148.0,157.0,85.0,0.0,31.0,159.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,3064.0,482012221001,48201222100,48201,48201,48,201,222100,1,1500000US482012221001,482012221001,1,BG,998368,293,"POLYGON ((-95.34447299999999 29.881062, -95.342669 29.883443, -95.342961 29.886741, -95.33305 29.886737, -95.330528 29.886902, -95.33005399999999 29.883168, -95.33002599999999 29.881686, -95.33235499999999 29.881588, -95.332533 29.880518, -95.339505 29.880497, -95.339502 29.880016, -95.339468 29.876966, -95.34325699999999 29.876927, -95.343536 29.879338, -95.343907 29.879573, -95.34412499999999 29.880006, -95.34447299999999 29.881062))"
482012221002,9263.0,48,201,222100,2,2177.0,5.0,584.0,90.0,584.0,78.0,0.0,584.0,0.0,795.0,55.0,2177.0,1203.0,3.67,0.0,296.0,94.0,36.5,5527.0,5216.0,74300.0,764.0,637.0,125.0,584.0,194.0,637.0,53.0,2154.0,1182.0,740.0,269.0,584.0,7.0,8.0,294.0,0.0,0.0,130.0,1369.0,76.0,0.0,0.0,0.0,0.0,23.0,19.0,71.0,96.0,55.0,14.0,253.0,38.0,33.0,27.0,17.0,29.0,0.0,15.0,27.0,14.0,27.0,66.0,0.0,8.0,18.0,0.0,8.0,34.0,5504.0,35.0,191.0,152.0,183.0,328.0,115.0,179.0,0.0,0.0,46.0,191.0,41.0,171.0,148.0,157.0,85.0,0.0,31.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,482012221002,48201222100,48201,48201,48,201,222100,2,1500000US482012221002,482012221002,2,BG,1286495,0,"POLYGON ((-95.343907 29.879573, -95.343536 29.879338, -95.34325699999999 29.876927, -95.339468 29.876966, -95.339502 29.880016, -95.339505 29.880497, -95.332533 29.880518, -95.33235499999999 29.881588, -95.33002599999999 29.881686, -95.323926 29.881736, -95.322355 29.883805, -95.32663699999999 29.876408, -95.3302 29.870354, -95.330524 29.870482, -95.33162799999999 29.870917, -95.334885 29.871022, -95.33542 29.871014, -95.33550199999999 29.87475, -95.33549499999999 29.875235, -95.342269 29.875152, -95.34402399999999 29.877274, -95.343907 29.879573))"
482012222001,11130.0,48,201,222200,1,1998.0,76.0,497.0,89.0,497.0,94.0,0.0,497.0,0.0,844.0,23.0,1998.0,962.0,4.02,0.0,269.0,131.0,26.5,3609.0,2956.0,115800.0,913.0,636.0,33.0,497.0,311.0,636.0,139.0,1998.0,726.0,821.0,259.0,497.0,0.0,28.0,337.0,54.0,104.0,75.0,1041.0,36.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,161.0,16.0,17.0,200.0,63.0,32.0,11.0,74.0,11.0,0.0,25.0,28.0,7.0,0.0,111.0,4.0,0.0,0.0,0.0,6.0,0.0,3609.0,0.0,73.0,138.0,222.0,174.0,108.0,61.0,20.0,0.0,18.0,38.0,56.0,118.0,106.0,41.0,0.0,10.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.0,482012222001,48201222200,48201,48201,48,201,222200,1,1500000US482012222001,482012222001,1,BG,2052182,14884,"POLYGON ((-95.331176 29.902507, -95.323465 29.902812, -95.315681 29.90292, -95.312017 29.902819, -95.31174399999999 29.902755, -95.31339 29.899311, -95.318246 29.890957, -95.330585 29.890913, -95.33114499999999 29.898998, -95.331176 29.902507))"
482012222002,16381.0,48,201,222200,2,1611.0,137.0,510.0,140.0,510.0,77.0,0.0,510.0,0.0,767.0,28.0,1611.0,726.0,3.16,9.0,159.0,79.0,40.7,3609.0,2956.0,101100.0,924.0,516.0,92.0,510.0,181.0,516.0,6.0,1611.0,333.0,739.0,260.0,510.0,18.0,43.0,152.0,28.0,72.0,98.0,1202.0,91.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,208.0,23.0,0.0,112.0,72.0,0.0,59.0,45.0,20.0,12.0,39.0,20.0,0.0,18.0,32.0,22.0,10.0,23.0,27.0,21.0,32.0,3609.0,0.0,73.0,138.0,222.0,174.0,108.0,61.0,20.0,0.0,18.0,38.0,56.0,118.0,106.0,41.0,0.0,10.0,0.0,20.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,482012222002,48201222200,48201,48201,48,201,222200,2,1500000US482012222002,482012222002,2,BG,931479,0,"POLYGON ((-95.330585 29.890913, -95.318246 29.890957, -95.322355 29.883805, -95.323926 29.881736, -95.33002599999999 29.881686, -95.33005399999999 29.883168, -95.330528 29.886902, -95.330585 29.890913))"
482012223001,13677.0,48,201,222300,1,1973.0,30.0,503.0,140.0,503.0,85.0,0.0,503.0,0.0,759.0,35.0,1973.0,1064.0,3.92,0.0,265.0,118.0,32.3,5036.0,4721.0,88900.0,1128.0,503.0,120.0,503.0,94.0,503.0,0.0,1973.0,625.0,724.0,259.0,503.0,0.0,0.0,127.0,0.0,127.0,46.0,1224.0,108.0,0.0,0.0,0.0,76.0,0.0,22.0,26.0,203.0,0.0,51.0,111.0,97.0,68.0,9.0,66.0,7.0,10.0,0.0,27.0,28.0,0.0,131.0,7.0,17.0,16.0,37.0,0.0,9.0,5023.0,26.0,201.0,265.0,366.0,283.0,221.0,30.0,0.0,0.0,119.0,59.0,147.0,264.0,168.0,125.0,45.0,19.0,0.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.0,482012223001,48201222300,48201,48201,48,201,222300,1,1500000US482012223001,482012223001,1,BG,2760750,1171,"POLYGON ((-95.354946 29.902344, -95.33246199999999 29.9025, -95.331176 29.902507, -95.33114499999999 29.898998, -95.333692 29.898828, -95.333641 29.896135, -95.33648599999999 29.895965, -95.336591 29.894016, -95.333096 29.894036, -95.333049 29.888558, -95.33345199999999 29.888228, -95.342992 29.888259, -95.344374 29.888193, -95.344678 29.890002, -95.347025 29.890732, -95.34799099999999 29.892926, -95.350787 29.894426, -95.354739 29.894539, -95.35504999999999 29.902335, -95.354946 29.902344))"
482012223002,14113.0,48,201,222300,2,1325.0,6.0,359.0,21.0,359.0,50.0,0.0,359.0,0.0,565.0,0.0,1325.0,587.0,3.65,42.0,217.0,105.0,24.5,5036.0,4721.0,66800.0,582.0,385.0,293.0,359.0,156.0,385.0,26.0,1312.0,134.0,565.0,149.0,359.0,0.0,0.0,280.0,0.0,0.0,14.0,626.0,25.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,33.0,0.0,0.0,69.0,78.0,25.0,21.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.0,26.0,201.0,265.0,366.0,283.0,221.0,30.0,0.0,0.0,119.0,59.0,147.0,264.0,168.0,125.0,45.0,19.0,0.0,33.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,227.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,482012223002,48201222300,48201,48201,48,201,222300,2,1500000US482012223002,482012223002,2,BG,1686629,844,"POLYGON ((-95.37297099999999 29.902207, -95.35515799999999 29.902336, -95.35504999999999 29.902335, -95.354739 29.894539, -95.354849 29.894532, -95.35710999999999 29.894748, -95.36165799999999 29.892465, -95.36531699999999 29.89176, -95.365979 29.891347, -95.369996 29.892635, -95.37053499999999 29.892547, -95.37297099999999 29.902207))"
482012223003,10634.0,48,201,222300,3,1738.0,7.0,357.0,70.0,357.0,47.0,0.0,357.0,0.0,653.0,23.0,1738.0,773.0,4.87,0.0,269.0,160.0,23.3,5036.0,4721.0,113900.0,1108.0,422.0,28.0,357.0,149.0,422.0,65.0,1738.0,804.0,630.0,148.0,357.0,0.0,20.0,191.0,0.0,59.0,78.0,829.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,83.0,0.0,0.0,69.0,17.0,80.0,0.0,86.0,0.0,12.0,0.0,0.0,0.0,0.0,93.0,0.0,19.0,41.0,0.0,11.0,0.0,5023.0,26.0,201.0,265.0,366.0,283.0,221.0,30.0,0.0,0.0,119.0,59.0,147.0,264.0,168.0,125.0,45.0,19.0,0.0,95.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,482012223003,48201222300,48201,48201,48,201,222300,3,1500000US482012223003,482012223003,3,BG,547433,0,"POLYGON ((-95.344374 29.888193, -95.342992 29.888259, -95.33345199999999 29.888228, -95.333049 29.888558, -95.333096 29.894036, -95.336591 29.894016, -95.33648599999999 29.895965, -95.333641 29.896135, -95.333692 29.898828, -95.33114499999999 29.898998, -95.330585 29.890913, -95.330528 29.886902, -95.33305 29.886737, -95.342961 29.886741, -95.34410299999999 29.887555, -95.344364 29.888151, -95.344374 29.888193))"
482012224011,14901.0,48,201,222401,1,1439.0,0.0,380.0,74.0,380.0,76.0,5.0,380.0,0.0,635.0,16.0,1439.0,726.0,3.79,6.0,143.0,64.0,31.7,3423.0,3141.0,136300.0,1052.0,431.0,80.0,380.0,139.0,431.0,51.0,1384.0,373.0,619.0,234.0,380.0,12.0,0.0,112.0,0.0,86.0,47.0,780.0,65.0,0.0,0.0,0.0,16.0,13.0,10.0,0.0,47.0,16.0,0.0,60.0,70.0,12.0,36.0,49.0,4.0,33.0,16.0,0.0,0.0,0.0,133.0,18.0,14.0,20.0,15.0,0.0,0.0,3423.0,97.0,184.0,132.0,279.0,82.0,136.0,65.0,0.0,0.0,110.0,101.0,94.0,135.0,200.0,52.0,75.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0,482012224011,48201222401,48201,48201,48,201,222401,1,1500000US482012224011,482012224011,1,BG,2812684,5278,"POLYGON ((-95.400475 29.902554, -95.393157 29.902686, -95.39096699999999 29.902095, -95.38678499999999 29.902109, -95.37297099999999 29.902207, -95.37053499999999 29.892547, -95.37110699999999 29.892444, -95.37521 29.892694, -95.376914 29.892217, -95.37872399999999 29.893196, -95.385193 29.891841, -95.38646199999999 29.892985, -95.389881 29.891925, -95.39268199999999 29.892058, -95.39587399999999 29.893318, -95.396885 29.892859, -95.397222 29.893519, -95.400475 29.902554))"
482012224012,13911.0,48,201,222401,2,1984.0,4.0,534.0,44.0,534.0,97.0,0.0,534.0,3.0,958.0,33.0,1984.0,861.0,3.68,30.0,238.0,171.0,30.2,3423.0,3141.0,126000.0,792.0,572.0,180.0,534.0,248.0,572.0,38.0,1984.0,661.0,925.0,280.0,534.0,36.0,0.0,281.0,0.0,145.0,68.0,1243.0,48.0,0.0,0.0,9.0,37.0,62.0,0.0,10.0,227.0,2.0,27.0,189.0,90.0,9.0,28.0,87.0,0.0,0.0,9.0,0.0,7.0,5.0,31.0,0.0,29.0,4.0,4.0,0.0,4.0,3423.0,97.0,184.0,132.0,279.0,82.0,136.0,65.0,0.0,0.0,110.0,101.0,94.0,135.0,200.0,52.0,75.0,0.0,0.0,137.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,638.0,0.0,0.0,5.0,5.0,0.0,0.0,17.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,1866.0,482012224012,48201222401,48201,48201,48,201,222401,2,1500000US482012224012,482012224012,2,BG,2243356,4405,"POLYGON ((-95.412695 29.915071, -95.408576 29.915166, -95.406318 29.915247, -95.40513299999999 29.915411, -95.40501999999999 29.91531, -95.403047 29.909689, -95.400475 29.902554, -95.397222 29.893519, -95.396885 29.892859, -95.398045 29.892709, -95.401161 29.89537, -95.406066 29.896139, -95.407281 29.895966, -95.408625 29.897011, -95.40981699999999 29.897077, -95.41054299999999 29.898891, -95.412453 29.899646, -95.412695 29.915071))"
482012224021,17662.0,48,201,222402,1,2893.0,108.0,676.0,164.0,676.0,150.0,0.0,676.0,0.0,1394.0,17.0,2893.0,1297.0,4.28,0.0,345.0,82.0,36.1,6061.0,5325.0,96500.0,1192.0,772.0,93.0,676.0,139.0,772.0,96.0,2845.0,403.0,1377.0,427.0,676.0,4.0,0.0,372.0,0.0,146.0,177.0,1921.0,142.0,0.0,0.0,0.0,73.0,89.0,80.0,44.0,132.0,19.0,74.0,227.0,102.0,67.0,7.0,99.0,10.0,21.0,50.0,17.0,34.0,0.0,85.0,50.0,72.0,38.0,0.0,33.0,53.0,6061.0,37.0,188.0,174.0,271.0,275.0,155.0,115.0,0.0,34.0,30.0,144.0,158.0,81.0,241.0,261.0,120.0,18.0,28.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.0,482012224021,48201222402,48201,48201,48,201,222402,1,1500000US482012224021,482012224021,1,BG,1427638,0,"POLYGON ((-95.40513299999999 29.915411, -95.404991 29.915434, -95.404483 29.915344, -95.39284599999999 29.91563, -95.39099499999999 29.915733, -95.38664799999999 29.916026, -95.38678499999999 29.902109, -95.39096699999999 29.902095, -95.39098199999999 29.903454, -95.39103799999999 29.90977, -95.403047 29.909689, -95.40501999999999 29.91531, -95.40513299999999 29.915411))"
482012224022,9421.0,48,201,222402,2,659.0,21.0,150.0,24.0,150.0,0.0,0.0,150.0,0.0,209.0,0.0,659.0,328.0,4.39,0.0,84.0,0.0,27.4,6061.0,5325.0,225833.33333333334,826.0,150.0,21.0,150.0,110.0,150.0,0.0,659.0,159.0,209.0,45.0,150.0,0.0,0.0,123.0,0.0,0.0,9.0,358.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,28.0,76.0,14.0,0.0,0.0,8.0,0.0,10.0,14.0,0.0,0.0,0.0,68.0,0.0,17.0,6.0,0.0,0.0,10.0,6061.0,37.0,188.0,174.0,271.0,275.0,155.0,115.0,0.0,34.0,30.0,144.0,158.0,81.0,241.0,261.0,120.0,18.0,28.0,47.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,482012224022,48201222402,48201,48201,48,201,222402,2,1500000US482012224022,482012224022,2,BG,820438,2273,"POLYGON ((-95.403047 29.909689, -95.39103799999999 29.90977, -95.39098199999999 29.903454, -95.39096699999999 29.902095, -95.393157 29.902686, -95.400475 29.902554, -95.403047 29.909689))"
482012224023,10667.0,48,201,222402,3,2509.0,0.0,545.0,75.0,545.0,171.0,0.0,545.0,0.0,784.0,23.0,2509.0,1361.0,4.6,16.0,367.0,183.0,22.3,6061.0,5325.0,85800.0,967.0,685.0,276.0,545.0,258.0,685.0,140.0,2509.0,1217.0,761.0,320.0,545.0,0.0,6.0,185.0,0.0,46.0,51.0,1131.0,129.0,0.0,0.0,51.0,0.0,20.0,16.0,0.0,91.0,0.0,69.0,192.0,31.0,6.0,34.0,123.0,26.0,8.0,33.0,0.0,26.0,12.0,251.0,0.0,7.0,0.0,6.0,0.0,6.0,6061.0,37.0,188.0,174.0,271.0,275.0,155.0,115.0,0.0,34.0,30.0,144.0,158.0,81.0,241.0,261.0,120.0,18.0,28.0,171.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.0,482012224023,48201222402,48201,48201,48,201,222402,3,1500000US482012224023,482012224023,3,BG,1815182,8498,"POLYGON ((-95.38664799999999 29.916026, -95.37606599999999 29.916667, -95.376285 29.914056, -95.375061 29.910813, -95.37297099999999 29.902207, -95.38678499999999 29.902109, -95.38664799999999 29.916026))"
482012225011,9022.0,48,201,222501,1,1965.0,79.0,559.0,12.0,559.0,249.0,0.0,559.0,5.0,868.0,0.0,1965.0,989.0,3.52,96.0,359.0,267.0,22.8,3834.0,3558.0,240454.54545454547,865.0,606.0,0.0,559.0,550.0,606.0,47.0,1965.0,1060.0,868.0,333.0,559.0,0.0,144.0,246.0,0.0,60.0,179.0,891.0,36.0,0.0,0.0,15.0,0.0,0.0,24.0,16.0,246.0,27.0,39.0,103.0,0.0,24.0,26.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,17.0,0.0,0.0,0.0,0.0,3834.0,0.0,138.0,95.0,166.0,208.0,101.0,52.0,25.0,0.0,61.0,203.0,120.0,129.0,246.0,42.0,52.0,16.0,0.0,79.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.0,482012225011,48201222501,48201,48201,48,201,222501,1,1500000US482012225011,482012225011,1,BG,185957,0,"POLYGON ((-95.409756 29.928289, -95.40624299999999 29.928151, -95.407122 29.926829, -95.40192399999999 29.927005, -95.40160899999999 29.925272, -95.405654 29.925155, -95.407788 29.92513, -95.40855599999999 29.924949, -95.409756 29.928289))"
