index,B27001_029E,state,county,tract,block group,B25024_010E,B27001_054E,B03002_004E,B15003_009E,B23025_005E,B19001_017E,B01001_027E,B25044_001E,B25064_001E,B15003_011E,B01001_021E,B27001_048E,B27001_014E,B25024_001E,B16004_017E,B19055_002E,B27001_005E,B03002_001E,B01001_024E,B16004_012E,B27001_045E,B19301_001E,B16004_057E,B27001_026E,B01001_045E,B16004_066E,B01001_003E,B27001_020E,B16004_045E,B03002_006E,B15003_015E,B15003_004E,B15003_014E,B15003_006E,B01001_048E,B16004_040E,B25077_001E,B16004_067E,B16004_007E,B11005_005E,B16004_052E,B27001_036E,C24010_068E,C24010_038E,B15003_005E,B16004_030E,B03002_012E,B03002_005E,B27001_001E,B25003_003E,B15003_013E,B17021_002E,B25002_003E,C24010_032E,B01001_023E,B16004_029E,B11001_006E,B25010_001E,B25002_001E,B01001_025E,B27001_011E,B16004_013E,B01002_001E,B19055_001E,B25044_003E,B01001_049E,B15003_002E,B16004_001E,B16004_035E,B16004_022E,B15003_001E,B19001_001E,B01001_001E,B27001_023E,B16004_008E,B01001_020E,B16004_018E,B15003_010E,C24010_055E,B11005_003E,B25044_010E,B27001_039E,B16004_061E,B27001_017E,B16004_023E,B16004_056E,B01001_046E,B16004_044E,B01001_022E,B15003_003E,B27001_033E,B01001_044E,B16004_051E,B15003_008E,B11001_001E,B15003_012E,B01001_026E,B25003_001E,B27001_042E,B27001_051E,B27001_008E,C24010_001E,B27001_057E,B23025_003E,B15003_016E,B15003_007E,B16004_039E,B17021_001E,C24010_019E,B16004_062E,B16004_034E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530023152,0.0,48,453,002315,2,21.0,0.0,110.0,59.0,72.0,0.0,17.0,754.0,1036.0,54.0,0.0,35.0,205.0,871.0,0.0,17.0,18.0,1450.0,0.0,0.0,88.0,24992.0,0.0,22.0,0.0,0.0,54.0,77.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,240475.38095238095,0.0,26.0,42.0,22.0,42.0,6.0,342.0,0.0,44.0,796.0,0.0,2954.0,754.0,24.0,234.0,117.0,125.0,0.0,155.0,22.0,1.92,871.0,0.0,66.0,0.0,28.9,754.0,0.0,0.0,31.0,1379.0,0.0,0.0,1050.0,754.0,1450.0,27.0,0.0,33.0,0.0,103.0,109.0,118.0,78.0,88.0,0.0,81.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,44.0,754.0,0.0,586.0,754.0,59.0,28.0,26.0,1044.0,0.0,1116.0,4.0,0.0,0.0,1450.0,158.0,0.0,0.0,0.0,484530023152,48453002315,48453,48453,48,453,002315,2,1500000US484530023152,484530023152,2,BG,173953,0,"POLYGON ((-97.731792 30.233746, -97.728493 30.235959, -97.72732599999999 30.23541, -97.729936 30.231379, -97.73101799999999 30.229751, -97.733695 30.230916, -97.731792 30.233746))"
484530023161,0.0,48,453,002316,1,0.0,0.0,199.0,29.0,7.0,11.0,23.0,716.0,997.0,0.0,0.0,57.0,396.0,866.0,0.0,0.0,31.0,1444.0,0.0,0.0,98.0,33815.0,0.0,0.0,0.0,0.0,53.0,135.0,0.0,12.0,19.0,0.0,11.0,0.0,0.0,0.0,268656.3432835821,0.0,0.0,51.0,0.0,110.0,0.0,440.0,0.0,104.0,797.0,0.0,4587.0,705.0,75.0,146.0,150.0,131.0,0.0,142.0,43.0,2.02,866.0,0.0,136.0,0.0,30.6,716.0,0.0,0.0,100.0,1368.0,0.0,0.0,1117.0,716.0,1444.0,61.0,0.0,0.0,0.0,117.0,164.0,96.0,106.0,126.0,0.0,340.0,0.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,716.0,62.0,552.0,716.0,201.0,23.0,47.0,1168.0,0.0,1175.0,12.0,0.0,0.0,1444.0,234.0,0.0,0.0,0.0,484530023161,48453002316,48453,48453,48,453,002316,1,1500000US484530023161,484530023161,1,BG,321582,0,"POLYGON ((-97.73294799999999 30.238195, -97.729856 30.243083, -97.729287 30.243206, -97.72607499999999 30.238985, -97.72560899999999 30.237534, -97.726207 30.237175, -97.72732599999999 30.23541, -97.728493 30.235959, -97.73073099999999 30.237368, -97.73294799999999 30.238195))"
484530023162,0.0,48,453,002316,2,0.0,0.0,190.0,0.0,101.0,10.0,36.0,815.0,1065.0,0.0,6.0,57.0,396.0,880.0,0.0,47.0,31.0,1853.0,0.0,0.0,98.0,24604.0,0.0,0.0,0.0,0.0,58.0,135.0,0.0,211.0,0.0,0.0,30.0,0.0,14.0,0.0,282999.34,0.0,49.0,177.0,0.0,110.0,0.0,417.0,0.0,20.0,744.0,0.0,4587.0,799.0,44.0,543.0,65.0,124.0,0.0,102.0,140.0,2.27,880.0,7.0,136.0,0.0,26.0,815.0,0.0,0.0,57.0,1759.0,0.0,0.0,1045.0,815.0,1853.0,61.0,0.0,0.0,0.0,24.0,282.0,246.0,185.0,126.0,0.0,340.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,14.0,42.0,815.0,0.0,782.0,815.0,201.0,23.0,47.0,1153.0,0.0,1254.0,0.0,14.0,95.0,1853.0,192.0,0.0,0.0,0.0,484530023162,48453002316,48453,48453,48,453,002316,2,1500000US484530023162,484530023162,2,BG,158029,0,"POLYGON ((-97.729936 30.231379, -97.72773699999999 30.230353, -97.72593499999999 30.233214, -97.724406 30.232833, -97.72777599999999 30.227462, -97.72900899999999 30.22812, -97.73101799999999 30.229751, -97.729936 30.231379))"
484530023163,0.0,48,453,002316,3,0.0,0.0,200.0,0.0,0.0,0.0,32.0,589.0,1168.0,0.0,0.0,57.0,396.0,685.0,0.0,16.0,31.0,1290.0,0.0,0.0,98.0,29379.0,0.0,0.0,0.0,0.0,44.0,135.0,0.0,0.0,21.0,0.0,56.0,0.0,0.0,0.0,280951.7619047619,0.0,0.0,41.0,0.0,110.0,0.0,357.0,0.0,133.0,742.0,0.0,4587.0,589.0,38.0,176.0,96.0,199.0,0.0,114.0,30.0,2.19,685.0,0.0,136.0,0.0,28.9,589.0,0.0,0.0,0.0,1214.0,0.0,0.0,882.0,589.0,1290.0,61.0,0.0,0.0,0.0,36.0,144.0,61.0,92.0,126.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,11.0,589.0,51.0,463.0,589.0,201.0,23.0,47.0,1060.0,0.0,1060.0,19.0,0.0,0.0,1290.0,158.0,0.0,0.0,0.0,484530023163,48453002316,48453,48453,48,453,002316,3,1500000US484530023163,484530023163,3,BG,201846,0,"POLYGON ((-97.729936 30.231379, -97.72732599999999 30.23541, -97.726207 30.237175, -97.72560899999999 30.237534, -97.72481499999999 30.235519, -97.72350899999999 30.233664, -97.724406 30.232833, -97.72593499999999 30.233214, -97.72773699999999 30.230353, -97.729936 30.231379))"
484530023171,0.0,48,453,002317,1,0.0,0.0,550.0,0.0,134.0,0.0,16.0,1762.0,899.0,0.0,91.0,34.0,122.0,2004.0,0.0,199.0,0.0,5233.0,0.0,0.0,142.0,19907.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,166242.28813559323,0.0,0.0,48.0,0.0,146.0,0.0,1543.0,0.0,168.0,2602.0,0.0,6581.0,1642.0,62.0,2538.0,242.0,65.0,0.0,134.0,74.0,2.97,2004.0,0.0,323.0,0.0,23.7,1762.0,91.0,91.0,13.0,5204.0,0.0,0.0,2335.0,1762.0,5233.0,32.0,0.0,0.0,0.0,15.0,386.0,172.0,134.0,401.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,30.0,2525.0,1762.0,76.0,0.0,79.0,3572.0,0.0,3706.0,0.0,62.0,0.0,5233.0,538.0,0.0,0.0,0.0,484530023171,48453002317,48453,48453,48,453,002317,1,1500000US484530023171,484530023171,1,BG,2421961,107296,"POLYGON ((-97.71714999999999 30.234381, -97.715041 30.237563, -97.714736 30.239246, -97.70839099999999 30.248113, -97.705923 30.248765, -97.70057399999999 30.247757, -97.700036 30.247818, -97.69958099999999 30.246909, -97.69484899999999 30.245317, -97.693483 30.245414, -97.69127999999999 30.245176, -97.691081 30.243934, -97.692685 30.241739, -97.69731499999999 30.234587, -97.69788299999999 30.23485, -97.70140000000001 30.236477, -97.70213099999999 30.237208, -97.702838 30.236886, -97.703164 30.236621, -97.70491799999999 30.233928, -97.70595299999999 30.235049, -97.709891 30.234627, -97.71263399999999 30.233911, -97.714727 30.235178, -97.71641 30.233025, -97.71714999999999 30.234381))"
484530023172,0.0,48,453,002317,2,0.0,0.0,391.0,0.0,21.0,0.0,0.0,393.0,981.0,0.0,0.0,34.0,122.0,393.0,0.0,10.0,0.0,1348.0,0.0,0.0,142.0,19166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,277048.6393442623,0.0,0.0,0.0,0.0,146.0,0.0,280.0,0.0,0.0,623.0,0.0,6581.0,393.0,0.0,710.0,0.0,167.0,0.0,0.0,0.0,3.43,393.0,0.0,323.0,0.0,22.2,393.0,0.0,0.0,0.0,1348.0,0.0,0.0,303.0,393.0,1348.0,32.0,0.0,0.0,0.0,0.0,59.0,0.0,10.0,401.0,0.0,90.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,365.0,393.0,76.0,0.0,79.0,1069.0,0.0,1090.0,0.0,0.0,0.0,1348.0,121.0,0.0,0.0,0.0,484530023172,48453002317,48453,48453,48,453,002317,2,1500000US484530023172,484530023172,2,BG,715100,139858,"POLYGON ((-97.719551 30.238803, -97.71627099999999 30.243927, -97.71378999999999 30.24827, -97.713506 30.250432, -97.705281 30.250609, -97.70187799999999 30.250204, -97.700036 30.247818, -97.70057399999999 30.247757, -97.705923 30.248765, -97.70839099999999 30.248113, -97.714736 30.239246, -97.715041 30.237563, -97.716302 30.237281, -97.719551 30.238803))"
484530023181,0.0,48,453,002318,1,0.0,0.0,481.0,0.0,80.0,0.0,34.0,1916.0,891.0,0.0,17.0,33.0,435.0,2192.0,0.0,93.0,0.0,4848.0,0.0,0.0,71.0,20813.0,0.0,0.0,0.0,0.0,117.0,96.0,0.0,597.0,0.0,0.0,65.0,0.0,0.0,0.0,179400.0,0.0,0.0,164.0,0.0,107.0,0.0,1142.0,0.0,0.0,2586.0,0.0,7215.0,1670.0,0.0,857.0,276.0,151.0,0.0,284.0,184.0,2.53,2192.0,0.0,286.0,0.0,24.8,1916.0,0.0,0.0,90.0,4697.0,0.0,0.0,2369.0,1916.0,4848.0,0.0,0.0,0.0,0.0,135.0,404.0,254.0,134.0,40.0,0.0,186.0,0.0,0.0,0.0,90.0,0.0,0.0,44.0,56.0,0.0,0.0,1916.0,0.0,1929.0,1916.0,57.0,0.0,144.0,3171.0,0.0,3251.0,154.0,0.0,19.0,4848.0,554.0,0.0,0.0,0.0,484530023181,48453002318,48453,48453,48,453,002318,1,1500000US484530023181,484530023181,1,BG,944163,0,"POLYGON ((-97.721965 30.235008, -97.719551 30.238803, -97.716302 30.237281, -97.715041 30.237563, -97.71714999999999 30.234381, -97.71641 30.233025, -97.714727 30.235178, -97.71263399999999 30.233911, -97.709891 30.234627, -97.70595299999999 30.235049, -97.70491799999999 30.233928, -97.70503099999999 30.233752, -97.70598299999999 30.232217, -97.70638099999999 30.229444, -97.70783899999999 30.227067, -97.708997 30.22759, -97.713551 30.230069, -97.71728299999999 30.231642, -97.720377 30.232449, -97.721097 30.232907, -97.72257499999999 30.233916, -97.721965 30.235008))"
484530023182,0.0,48,453,002318,2,0.0,0.0,502.0,0.0,108.0,0.0,10.0,766.0,939.0,32.0,0.0,33.0,435.0,797.0,0.0,210.0,0.0,2367.0,4.0,0.0,71.0,27498.0,0.0,0.0,40.0,0.0,118.0,96.0,0.0,0.0,78.0,0.0,51.0,0.0,0.0,0.0,230700.0,0.0,0.0,125.0,0.0,107.0,0.0,675.0,0.0,0.0,1614.0,0.0,7215.0,403.0,192.0,297.0,31.0,35.0,0.0,73.0,180.0,3.09,797.0,0.0,286.0,0.0,29.8,766.0,0.0,0.0,3.0,2239.0,0.0,0.0,1455.0,766.0,2367.0,0.0,0.0,0.0,0.0,4.0,154.0,316.0,0.0,40.0,0.0,186.0,0.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,766.0,41.0,1165.0,766.0,57.0,0.0,144.0,1375.0,0.0,1483.0,22.0,65.0,0.0,2367.0,103.0,0.0,0.0,4.0,484530023182,48453002318,48453,48453,48,453,002318,2,1500000US484530023182,484530023182,2,BG,681741,0,"POLYGON ((-97.70638099999999 30.229444, -97.70598299999999 30.232217, -97.70503099999999 30.233752, -97.70491799999999 30.233928, -97.703164 30.236621, -97.702838 30.236886, -97.70213099999999 30.237208, -97.70140000000001 30.236477, -97.69788299999999 30.23485, -97.69731499999999 30.234587, -97.70339199999999 30.22499, -97.703958 30.225198, -97.704831 30.225611, -97.706216 30.226277, -97.70783899999999 30.227067, -97.70638099999999 30.229444))"
484530024021,0.0,48,453,002402,1,0.0,0.0,69.0,0.0,84.0,13.0,0.0,529.0,1776.0,0.0,0.0,0.0,383.0,574.0,0.0,123.0,16.0,1160.0,0.0,0.0,80.0,36963.0,0.0,0.0,0.0,0.0,122.0,54.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,274700.0,0.0,0.0,73.0,0.0,79.0,0.0,406.0,0.0,0.0,218.0,0.0,8509.0,138.0,0.0,171.0,45.0,17.0,56.0,0.0,0.0,2.19,574.0,0.0,38.0,0.0,38.9,529.0,19.0,0.0,0.0,1038.0,0.0,0.0,823.0,529.0,1160.0,94.0,0.0,22.0,0.0,0.0,35.0,142.0,0.0,131.0,0.0,257.0,0.0,0.0,48.0,0.0,28.0,0.0,65.0,0.0,0.0,0.0,529.0,0.0,521.0,529.0,289.0,17.0,47.0,750.0,0.0,834.0,0.0,0.0,0.0,1160.0,65.0,0.0,0.0,23.0,484530024021,48453002402,48453,48453,48,453,002402,1,1500000US484530024021,484530024021,1,BG,620560,0,"POLYGON ((-97.77923899999999 30.211249, -97.778971 30.211929, -97.778154 30.211946, -97.777282 30.212219, -97.77699899999999 30.21243, -97.776752 30.213069, -97.776659 30.213617, -97.776911 30.21406, -97.777226 30.214236, -97.778446 30.214806, -97.778818 30.215214, -97.778666 30.215535, -97.77811799999999 30.215551, -97.77754299999999 30.215453, -97.777092 30.215465, -97.77642499999999 30.21539, -97.772041 30.215204, -97.771575 30.213538, -97.77360499999999 30.210434, -97.77191999999999 30.210278, -97.774255 30.206188, -97.774756 30.204991, -97.781453 30.208523, -97.77923899999999 30.211249))"
484530024022,0.0,48,453,002402,2,0.0,0.0,270.0,0.0,31.0,91.0,158.0,1007.0,1218.0,0.0,0.0,0.0,383.0,1007.0,0.0,169.0,16.0,2381.0,0.0,0.0,80.0,37101.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,131.0,26.0,0.0,33.0,0.0,0.0,0.0,265100.0,0.0,0.0,39.0,0.0,79.0,0.0,597.0,0.0,0.0,1168.0,0.0,8509.0,516.0,10.0,427.0,0.0,0.0,0.0,24.0,115.0,2.36,1007.0,0.0,38.0,0.0,37.9,1007.0,12.0,87.0,9.0,2223.0,0.0,0.0,1923.0,1007.0,2381.0,94.0,0.0,0.0,0.0,91.0,198.0,223.0,0.0,131.0,28.0,257.0,0.0,0.0,15.0,0.0,36.0,0.0,65.0,0.0,0.0,0.0,1007.0,51.0,1159.0,1007.0,289.0,17.0,47.0,1545.0,0.0,1576.0,47.0,0.0,0.0,2376.0,58.0,0.0,0.0,21.0,484530024022,48453002402,48453,48453,48,453,002402,2,1500000US484530024022,484530024022,2,BG,791259,0,"POLYGON ((-97.784503 30.202424, -97.783823 30.203835, -97.781543 30.208387, -97.781453 30.208523, -97.774756 30.204991, -97.77712299999999 30.197027, -97.78047599999999 30.197721, -97.781802 30.198594, -97.782628 30.199106, -97.78567699999999 30.200544, -97.784503 30.202424))"
484530024023,0.0,48,453,002402,3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,282.0,1956.0,0.0,0.0,0.0,383.0,282.0,0.0,68.0,16.0,1002.0,1.0,0.0,80.0,24780.0,0.0,0.0,25.0,0.0,20.0,54.0,0.0,12.0,37.0,0.0,18.0,0.0,0.0,0.0,205700.0,0.0,0.0,16.0,0.0,79.0,0.0,116.0,0.0,0.0,441.0,0.0,8509.0,170.0,0.0,446.0,0.0,88.0,27.0,48.0,39.0,3.54,282.0,12.0,38.0,0.0,31.6,282.0,0.0,0.0,0.0,932.0,0.0,0.0,815.0,282.0,1002.0,94.0,0.0,22.0,0.0,0.0,12.0,64.0,12.0,131.0,0.0,257.0,0.0,0.0,25.0,0.0,0.0,0.0,65.0,0.0,0.0,48.0,282.0,0.0,385.0,282.0,289.0,17.0,47.0,592.0,0.0,592.0,0.0,1.0,0.0,1002.0,0.0,12.0,0.0,0.0,484530024023,48453002402,48453,48453,48,453,002402,3,1500000US484530024023,484530024023,3,BG,408755,0,"POLYGON ((-97.78567699999999 30.200544, -97.782628 30.199106, -97.781802 30.198594, -97.78047599999999 30.197721, -97.77712299999999 30.197027, -97.778846 30.193092, -97.78152399999999 30.194276, -97.78324499999999 30.194602, -97.78384799999999 30.194859, -97.787767 30.19719, -97.78567699999999 30.200544))"
484530024024,0.0,48,453,002402,4,82.0,0.0,318.0,0.0,54.0,22.0,128.0,2057.0,1278.0,0.0,45.0,0.0,383.0,2178.0,0.0,124.0,16.0,3971.0,0.0,0.0,80.0,36086.0,0.0,0.0,0.0,0.0,103.0,54.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,217372.5338983051,0.0,39.0,146.0,0.0,79.0,0.0,1542.0,0.0,15.0,1719.0,15.0,8509.0,1911.0,0.0,523.0,121.0,54.0,0.0,67.0,144.0,1.93,2178.0,16.0,38.0,0.0,28.2,2057.0,0.0,0.0,0.0,3740.0,0.0,0.0,2785.0,2057.0,3971.0,94.0,0.0,17.0,0.0,0.0,426.0,343.0,66.0,131.0,0.0,257.0,0.0,0.0,20.0,0.0,144.0,0.0,65.0,0.0,0.0,49.0,2057.0,0.0,2102.0,2057.0,289.0,17.0,47.0,3064.0,0.0,3118.0,74.0,20.0,0.0,3971.0,142.0,0.0,0.0,0.0,484530024024,48453002402,48453,48453,48,453,002402,4,1500000US484530024024,484530024024,4,BG,1755323,0,"POLYGON ((-97.77712299999999 30.197027, -97.774756 30.204991, -97.774255 30.206188, -97.77191999999999 30.210278, -97.769712 30.209986, -97.76917399999999 30.208701, -97.77072299999999 30.205887, -97.77038999999999 30.20468, -97.76164899999999 30.201682, -97.770518 30.190537, -97.778846 30.193092, -97.77712299999999 30.197027))"
484530024031,0.0,48,453,002403,1,49.0,0.0,0.0,44.0,23.0,51.0,25.0,472.0,1213.0,0.0,0.0,0.0,154.0,496.0,0.0,90.0,0.0,1210.0,0.0,0.0,8.0,35496.0,0.0,0.0,8.0,0.0,30.0,15.0,0.0,22.0,55.0,0.0,12.0,0.0,16.0,0.0,271300.0,0.0,0.0,30.0,0.0,0.0,0.0,278.0,0.0,8.0,456.0,0.0,2743.0,132.0,24.0,187.0,24.0,53.0,4.0,38.0,43.0,2.56,496.0,0.0,0.0,0.0,35.5,472.0,10.0,0.0,45.0,1155.0,0.0,0.0,975.0,472.0,1210.0,8.0,0.0,20.0,0.0,13.0,46.0,133.0,18.0,6.0,0.0,109.0,0.0,0.0,27.0,0.0,45.0,0.0,8.0,48.0,30.0,0.0,472.0,0.0,585.0,472.0,86.0,26.0,0.0,747.0,0.0,770.0,9.0,0.0,0.0,1210.0,122.0,0.0,0.0,23.0,484530024031,48453002403,48453,48453,48,453,002403,1,1500000US484530024031,484530024031,1,BG,1971422,0,"POLYGON ((-97.76877399999999 30.215157, -97.76417099999999 30.22248, -97.763598 30.223409, -97.755161 30.218835, -97.75345 30.217282, -97.75203599999999 30.216603, -97.751423 30.216346, -97.756503 30.2082, -97.75834999999999 30.205699, -97.758624 30.205369, -97.764186 30.207752, -97.76454199999999 30.207201, -97.76803 30.208919, -97.767596 30.213211, -97.766914 30.214347, -97.76877399999999 30.215157))"
484530024032,0.0,48,453,002403,2,10.0,0.0,51.0,0.0,62.0,9.0,46.0,621.0,1524.0,80.0,0.0,0.0,154.0,665.0,0.0,130.0,0.0,1533.0,10.0,0.0,8.0,33561.0,0.0,0.0,8.0,0.0,27.0,15.0,0.0,16.0,16.0,0.0,0.0,0.0,8.0,0.0,248900.0,0.0,0.0,62.0,0.0,0.0,0.0,406.0,0.0,55.0,653.0,0.0,2743.0,305.0,0.0,318.0,44.0,85.0,0.0,54.0,74.0,2.47,665.0,17.0,0.0,0.0,36.1,621.0,0.0,7.0,0.0,1460.0,0.0,0.0,1191.0,621.0,1533.0,8.0,0.0,8.0,0.0,0.0,140.0,162.0,26.0,6.0,0.0,109.0,0.0,0.0,17.0,0.0,8.0,0.0,8.0,15.0,0.0,0.0,621.0,0.0,701.0,621.0,86.0,26.0,0.0,947.0,0.0,1009.0,10.0,0.0,0.0,1533.0,86.0,0.0,0.0,15.0,484530024032,48453002403,48453,48453,48,453,002403,2,1500000US484530024032,484530024032,2,BG,677510,0,"POLYGON ((-97.77191999999999 30.210278, -97.76877399999999 30.215157, -97.766914 30.214347, -97.767596 30.213211, -97.76803 30.208919, -97.76454199999999 30.207201, -97.764186 30.207752, -97.758624 30.205369, -97.76164899999999 30.201682, -97.77038999999999 30.20468, -97.77072299999999 30.205887, -97.76917399999999 30.208701, -97.769712 30.209986, -97.77191999999999 30.210278))"
484530024071,0.0,48,453,002407,1,60.0,0.0,241.0,0.0,93.0,151.0,99.0,2360.0,1417.0,0.0,147.0,71.0,49.0,2700.0,0.0,481.0,0.0,5874.0,7.0,0.0,39.0,36599.0,0.0,0.0,78.0,0.0,221.0,4.0,0.0,312.0,24.0,0.0,2.0,0.0,55.0,0.0,318700.0,0.0,0.0,212.0,0.0,33.0,0.0,1700.0,0.0,9.0,1841.0,19.0,6663.0,1204.0,0.0,509.0,340.0,255.0,57.0,147.0,242.0,2.48,2700.0,20.0,46.0,0.0,36.8,2360.0,0.0,14.0,0.0,5554.0,0.0,0.0,4409.0,2360.0,5874.0,8.0,0.0,195.0,0.0,48.0,433.0,653.0,53.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,83.0,0.0,114.0,70.0,0.0,19.0,2360.0,0.0,3203.0,2360.0,275.0,120.0,25.0,3453.0,62.0,3546.0,8.0,0.0,0.0,5874.0,101.0,0.0,0.0,50.0,484530024071,48453002407,48453,48453,48,453,002407,1,1500000US484530024071,484530024071,1,BG,7717402,3309,"POLYGON ((-97.83227099999999 30.130544, -97.82999 30.140571, -97.828265 30.147561, -97.827945 30.148913, -97.82588 30.155623, -97.82361899999999 30.152483, -97.82438499999999 30.148821, -97.82351 30.14834, -97.823425 30.148311, -97.819064 30.149204, -97.81776599999999 30.149916, -97.816497 30.149975, -97.813231 30.147946, -97.812747 30.14956, -97.81450000000001 30.152571, -97.811319 30.153526, -97.808143 30.151723, -97.80699 30.15362, -97.80461 30.154686, -97.80155499999999 30.152141, -97.800157 30.152406, -97.79682699999999 30.154838, -97.795074 30.152744, -97.791793 30.152745, -97.79149699999999 30.152819, -97.79603299999999 30.139741, -97.797112 30.136978, -97.797838 30.135438, -97.798346 30.135583, -97.798468 30.135672, -97.79906899999999 30.135819, -97.799312 30.135661, -97.804378 30.134499, -97.807076 30.132848, -97.807715 30.132593, -97.809956 30.133201, -97.815681 30.133373, -97.819205 30.128982, -97.82090199999999 30.127791, -97.82196999999999 30.127401, -97.82910199999999 30.126357, -97.83225899999999 30.126995, -97.83227099999999 30.130544))"
484530024072,0.0,48,453,002407,2,0.0,0.0,10.0,0.0,11.0,54.0,13.0,342.0,1440.8319672131147,0.0,30.0,71.0,49.0,404.0,0.0,135.0,0.0,789.0,13.0,0.0,39.0,49624.0,0.0,0.0,58.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,298500.0,0.0,0.0,23.0,62.0,33.0,0.0,231.0,0.0,0.0,379.0,0.0,6663.0,14.0,39.0,14.0,62.0,0.0,33.0,39.0,23.0,2.31,404.0,0.0,46.0,0.0,58.0,342.0,0.0,62.0,62.0,776.0,0.0,0.0,723.0,342.0,789.0,8.0,0.0,11.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,114.0,13.0,0.0,0.0,342.0,0.0,435.0,342.0,275.0,120.0,25.0,511.0,62.0,522.0,0.0,0.0,0.0,789.0,8.0,0.0,0.0,42.0,484530024072,48453002407,48453,48453,48,453,002407,2,1500000US484530024072,484530024072,2,BG,7628677,0,"POLYGON ((-97.83216 30.121315, -97.83225899999999 30.126995, -97.82910199999999 30.126357, -97.82196999999999 30.127401, -97.82090199999999 30.127791, -97.819205 30.128982, -97.815681 30.133373, -97.809956 30.133201, -97.807715 30.132593, -97.807076 30.132848, -97.804378 30.134499, -97.799312 30.135661, -97.79906899999999 30.135819, -97.798468 30.135672, -97.798346 30.135583, -97.797838 30.135438, -97.797112 30.136978, -97.804351 30.118627, -97.806871 30.11247, -97.811083 30.103403, -97.813255 30.09868, -97.813726 30.098988, -97.82073 30.104037, -97.82137299999999 30.104976, -97.82446399999999 30.107608, -97.83402799999999 30.114566, -97.83216 30.121315))"
484530024091,0.0,48,453,002409,1,0.0,0.0,0.0,0.0,20.0,79.0,44.0,416.0,1283.564263322884,0.0,0.0,77.0,73.0,425.0,0.0,60.0,21.0,1047.0,6.0,0.0,48.0,48655.0,0.0,0.0,31.0,0.0,9.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,289000.0,0.0,0.0,16.0,0.0,104.0,0.0,256.0,0.0,82.0,277.0,0.0,3577.0,84.0,0.0,63.0,9.0,16.0,11.0,39.0,16.0,2.5,425.0,7.0,83.0,0.0,34.7,416.0,16.0,23.0,22.0,994.0,0.0,0.0,905.0,416.0,1047.0,67.0,0.0,12.0,0.0,78.0,14.0,63.0,0.0,30.0,0.0,91.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,49.0,473.0,416.0,71.0,0.0,46.0,672.0,0.0,692.0,13.0,0.0,0.0,1012.0,18.0,0.0,0.0,0.0,484530024091,48453002409,48453,48453,48,453,002409,1,1500000US484530024091,484530024091,1,BG,632273,0,"POLYGON ((-97.79702899999999 30.208334, -97.79366399999999 30.213439, -97.79367599999999 30.213579, -97.79168 30.215509, -97.789441 30.216455, -97.78919599999999 30.215966, -97.78618499999999 30.214728, -97.78718699999999 30.212566, -97.78710199999999 30.21064, -97.78889599999999 30.208141, -97.78971399999999 30.206565, -97.79265599999999 30.20799, -97.793066 30.207311, -97.79615199999999 30.208877, -97.79702899999999 30.208334))"
