index,B27001_011E,state,county,tract,block group,B19001_017E,B16004_067E,B25002_001E,B27001_033E,B25024_001E,B01001_046E,B15003_015E,B15003_014E,B01001_001E,B25003_001E,B03002_005E,B15003_011E,B16004_051E,B16004_012E,B01001_023E,B19055_002E,B27001_001E,B17021_002E,C24010_055E,B25044_003E,B25003_003E,B01001_027E,B15003_008E,B25064_001E,B27001_008E,C24010_032E,B27001_048E,B15003_016E,B01001_024E,B01001_049E,C24010_001E,B16004_034E,B16004_039E,B27001_057E,B16004_052E,B25024_010E,B15003_010E,B11005_005E,B01001_020E,B16004_062E,B16004_044E,C24010_019E,B01002_001E,B15003_001E,B25044_001E,B25077_001E,B27001_045E,B27001_042E,B01001_003E,B27001_026E,B15003_003E,B01001_025E,B27001_036E,B16004_008E,B16004_040E,B16004_007E,B15003_004E,B15003_002E,B25010_001E,B15003_013E,B11001_006E,B16004_035E,B01001_047E,B23025_003E,B16004_023E,B16004_018E,B16004_029E,B27001_051E,B11001_001E,B27001_023E,B16004_066E,B16004_030E,B01001_045E,B27001_014E,B01001_022E,B01001_044E,B03002_004E,B16004_001E,B15003_007E,B19055_001E,B11005_003E,B27001_017E,B16004_022E,B27001_005E,B03002_012E,B15003_009E,B27001_039E,B03002_001E,B27001_029E,B03002_006E,B16004_056E,B16004_013E,B19001_001E,B15003_005E,B25044_010E,B17021_001E,B27001_020E,B16004_061E,B19301_001E,C24010_038E,B23025_005E,B16004_045E,B01001_048E,B01001_021E,B15003_006E,B15003_012E,B27001_054E,C24010_068E,B16004_057E,B25002_003E,B16004_017E,B01001_026E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530013071,57.0,48,453,001307,1,15.0,0.0,575.0,98.0,575.0,0.0,1.0,0.0,928.0,575.0,0.0,0.0,5.0,0.0,14.0,74.0,3765.0,136.0,87.0,17.0,452.0,7.0,6.0,970.0,61.0,12.0,10.0,57.0,5.0,16.0,656.0,0.0,0.0,7.0,0.0,8.0,7.0,16.0,0.0,0.0,0.0,108.0,39.3,884.0,575.0,288500.0,17.0,109.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,1.58,23.0,25.0,0.0,11.0,680.0,0.0,0.0,1.0,3.0,575.0,12.0,0.0,0.0,14.0,80.0,8.0,0.0,36.0,921.0,1.0,575.0,25.0,38.0,0.0,61.0,207.0,4.0,115.0,928.0,0.0,44.0,0.0,0.0,575.0,0.0,9.0,928.0,47.0,0.0,35801.0,303.0,24.0,0.0,8.0,21.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,449.0,484530013071,48453001307,48453,48453,48,453,001307,1,1500000US484530013071,484530013071,1,BG,645703,0,"POLYGON ((-97.77566 30.230012, -97.774424 30.233623, -97.773269 30.233477, -97.77198399999999 30.234642, -97.77130299999999 30.236816, -97.770866 30.236677, -97.76848 30.235529, -97.769481 30.233725, -97.765998 30.232011, -97.766802 30.230729, -97.769672 30.226185, -97.771755 30.227112, -97.77655999999999 30.227266, -97.77566 30.230012))"
484530013072,57.0,48,453,001307,2,17.0,0.0,269.0,98.0,269.0,23.0,6.0,0.0,557.0,244.0,0.0,0.0,4.0,0.0,0.0,60.0,3765.0,15.0,17.0,38.0,99.0,0.0,0.0,1069.0,61.0,0.0,10.0,15.0,4.0,0.0,379.0,0.0,0.0,7.0,4.0,12.0,0.0,9.0,7.0,0.0,0.0,43.0,38.3,463.0,244.0,459100.0,17.0,109.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.25,0.0,32.0,0.0,0.0,401.0,0.0,0.0,9.0,3.0,244.0,12.0,0.0,0.0,13.0,80.0,15.0,4.0,0.0,513.0,0.0,244.0,44.0,38.0,0.0,61.0,247.0,0.0,115.0,557.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,557.0,47.0,0.0,46497.0,103.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,170.0,484530013072,48453001307,48453,48453,48,453,001307,2,1500000US484530013072,484530013072,2,BG,456963,0,"POLYGON ((-97.76915099999999 30.243572, -97.770037 30.244912, -97.76898399999999 30.246016, -97.76858199999999 30.245501, -97.75962199999999 30.242111, -97.762102 30.238203, -97.762952 30.23844, -97.76854999999999 30.240863, -97.770557 30.24167, -97.76915099999999 30.243572))"
484530013073,57.0,48,453,001307,3,142.0,0.0,1194.0,98.0,1194.0,25.0,0.0,24.0,2290.0,1025.0,0.0,0.0,0.0,0.0,19.0,126.0,3765.0,611.0,131.0,9.0,657.0,146.0,0.0,1087.0,61.0,45.0,10.0,9.0,0.0,10.0,1263.0,0.0,9.0,7.0,0.0,49.0,16.0,105.0,8.0,19.0,0.0,82.0,28.6,1534.0,1025.0,415000.0,17.0,109.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,102.0,0.0,0.0,1269.0,0.0,0.0,0.0,3.0,1025.0,12.0,0.0,0.0,9.0,80.0,0.0,13.0,280.0,2025.0,0.0,1025.0,184.0,38.0,0.0,61.0,763.0,0.0,115.0,2290.0,0.0,142.0,0.0,0.0,1025.0,0.0,200.0,2263.0,47.0,0.0,39630.0,712.0,6.0,0.0,19.0,39.0,0.0,24.0,0.0,24.0,0.0,169.0,0.0,1171.0,484530013073,48453001307,48453,48453,48,453,001307,3,1500000US484530013073,484530013073,3,BG,691219,0,"POLYGON ((-97.774424 30.233623, -97.773096 30.237401, -97.771266 30.242702, -97.770037 30.244912, -97.76915099999999 30.243572, -97.770557 30.24167, -97.76854999999999 30.240863, -97.762952 30.23844, -97.762102 30.238203, -97.764844 30.233822, -97.76573399999999 30.23241, -97.765998 30.232011, -97.769481 30.233725, -97.76848 30.235529, -97.770866 30.236677, -97.77130299999999 30.236816, -97.77198399999999 30.234642, -97.773269 30.233477, -97.774424 30.233623))"
484530013081,68.0,48,453,001308,1,19.0,0.0,249.0,9.0,249.0,0.0,0.0,0.0,466.0,249.0,0.0,0.0,0.0,0.0,14.0,49.0,2926.0,0.0,90.0,0.0,90.0,14.0,0.0,1511.0,0.0,0.0,21.0,0.0,10.0,0.0,304.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,11.0,0.0,0.0,0.0,45.1,408.0,249.0,332200.0,103.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,10.0,44.0,0.0,0.0,304.0,0.0,0.0,0.0,7.0,249.0,7.0,0.0,0.0,0.0,110.0,0.0,6.0,0.0,452.0,0.0,249.0,27.0,84.0,0.0,0.0,94.0,0.0,35.0,466.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,466.0,51.0,0.0,42794.0,166.0,0.0,0.0,26.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,228.0,484530013081,48453001308,48453,48453,48,453,001308,1,1500000US484530013081,484530013081,1,BG,314190,0,"POLYGON ((-97.764844 30.233822, -97.762102 30.238203, -97.756365 30.235508, -97.758894 30.23175, -97.76223999999999 30.233368, -97.764844 30.233822))"
484530013082,68.0,48,453,001308,2,36.0,0.0,237.0,9.0,237.0,0.0,0.0,3.0,475.0,217.0,0.0,0.0,0.0,0.0,0.0,15.0,2926.0,44.0,67.0,0.0,116.0,0.0,0.0,1053.0,0.0,3.0,21.0,9.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,33.3,355.0,217.0,365933.4065934066,103.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.19,0.0,21.0,0.0,0.0,387.0,0.0,0.0,11.0,7.0,217.0,7.0,0.0,3.0,0.0,110.0,0.0,11.0,48.0,475.0,0.0,217.0,24.0,84.0,0.0,0.0,212.0,0.0,35.0,475.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,475.0,51.0,0.0,44290.0,252.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,320.0,484530013082,48453001308,48453,48453,48,453,001308,2,1500000US484530013082,484530013082,2,BG,175368,0,"POLYGON ((-97.764844 30.233822, -97.76223999999999 30.233368, -97.758894 30.23175, -97.76020799999999 30.22965, -97.761191 30.228058, -97.76253199999999 30.22869, -97.76183399999999 30.230309, -97.76573399999999 30.23241, -97.764844 30.233822))"
484530013083,68.0,48,453,001308,3,25.0,0.0,707.0,9.0,707.0,0.0,0.0,8.0,1343.0,656.0,0.0,0.0,0.0,0.0,0.0,15.0,2926.0,212.0,144.0,6.0,536.0,22.0,0.0,1359.0,0.0,0.0,21.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,0.0,0.0,32.0,69.0,0.0,0.0,0.0,150.0,30.2,1037.0,656.0,342900.0,103.0,92.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.05,0.0,97.0,0.0,0.0,1125.0,0.0,0.0,36.0,7.0,656.0,7.0,0.0,25.0,0.0,110.0,0.0,8.0,20.0,1263.0,0.0,656.0,69.0,84.0,0.0,0.0,461.0,0.0,35.0,1343.0,0.0,31.0,0.0,0.0,656.0,0.0,15.0,1343.0,51.0,0.0,38314.0,435.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,528.0,484530013083,48453001308,48453,48453,48,453,001308,3,1500000US484530013083,484530013083,3,BG,498115,0,"POLYGON ((-97.766802 30.230729, -97.765998 30.232011, -97.76573399999999 30.23241, -97.76183399999999 30.230309, -97.76253199999999 30.22869, -97.761191 30.228058, -97.763598 30.223409, -97.76417099999999 30.22248, -97.769672 30.226185, -97.766802 30.230729))"
484530013084,68.0,48,453,001308,4,36.0,0.0,451.0,9.0,451.0,20.0,0.0,0.0,642.0,399.0,0.0,7.0,7.0,0.0,0.0,46.0,2926.0,38.0,0.0,7.0,277.0,9.0,0.0,1165.0,0.0,0.0,21.0,33.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,78.0,38.1,597.0,399.0,378100.0,103.0,92.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,8.0,0.0,8.0,538.0,0.0,0.0,0.0,7.0,399.0,7.0,0.0,0.0,9.0,110.0,13.0,0.0,10.0,625.0,0.0,399.0,18.0,84.0,0.0,0.0,234.0,0.0,35.0,642.0,0.0,58.0,0.0,0.0,399.0,0.0,17.0,642.0,51.0,0.0,45858.0,186.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,252.0,484530013084,48453001308,48453,48453,48,453,001308,4,1500000US484530013084,484530013084,4,BG,318307,0,"POLYGON ((-97.75962199999999 30.242111, -97.756452 30.240587, -97.753519 30.23876, -97.75488799999999 30.237206, -97.756365 30.235508, -97.762102 30.238203, -97.75962199999999 30.242111))"
484530014011,8.0,48,453,001401,1,45.0,0.0,1333.0,8.0,1333.0,9.0,0.0,0.0,1878.0,1101.0,6.0,0.0,0.0,0.0,0.0,111.0,3231.0,180.0,131.0,0.0,916.0,8.0,0.0,1705.0,0.0,0.0,9.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,0.0,0.0,58.0,29.4,1426.0,1101.0,559800.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,30.0,0.0,39.0,1556.0,0.0,0.0,0.0,0.0,1101.0,17.0,0.0,0.0,16.0,89.0,0.0,8.0,48.0,1870.0,0.0,1101.0,45.0,29.0,0.0,17.0,280.0,0.0,39.0,1878.0,0.0,82.0,0.0,0.0,1101.0,0.0,82.0,1878.0,17.0,0.0,51815.0,749.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,929.0,484530014011,48453001401,48453,48453,48,453,001401,1,1500000US484530014011,484530014011,1,BG,650840,121283,"POLYGON ((-97.74865299999999 30.252273, -97.74517499999999 30.261651, -97.742814 30.25971, -97.74050099999999 30.254175, -97.74068899999999 30.253818, -97.740521 30.250777, -97.74177499999999 30.24945, -97.74201099999999 30.248885, -97.744581 30.249259, -97.745661 30.248192, -97.747832 30.248967, -97.749105 30.251116, -97.74865299999999 30.252273))"
484530014012,8.0,48,453,001401,2,93.0,0.0,601.0,8.0,601.0,15.0,6.0,6.0,1482.0,581.0,57.0,13.0,0.0,0.0,0.0,47.0,3231.0,146.0,73.0,6.0,289.0,36.0,0.0,1339.0,0.0,7.0,9.0,0.0,0.0,35.0,875.0,0.0,0.0,0.0,5.0,0.0,0.0,35.0,43.0,0.0,0.0,36.0,36.4,1168.0,581.0,643400.0,0.0,97.0,52.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,43.0,0.0,0.0,899.0,0.0,0.0,6.0,0.0,581.0,17.0,0.0,0.0,16.0,89.0,21.0,24.0,32.0,1394.0,5.0,581.0,128.0,29.0,0.0,17.0,134.0,0.0,39.0,1482.0,0.0,46.0,0.0,0.0,581.0,0.0,35.0,1361.0,17.0,0.0,47403.0,423.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,738.0,484530014012,48453001401,48453,48453,48,453,001401,2,1500000US484530014012,484530014012,2,BG,605746,0,"POLYGON ((-97.752172 30.24291, -97.749105 30.251116, -97.747832 30.248967, -97.745661 30.248192, -97.744581 30.249259, -97.74201099999999 30.248885, -97.74425599999999 30.248083, -97.74301899999999 30.246757, -97.74445399999999 30.246291, -97.74487599999999 30.243114, -97.747743 30.239774, -97.75243399999999 30.241923, -97.752172 30.24291))"
484530014021,46.0,48,453,001402,1,38.0,0.0,376.0,4.0,376.0,6.0,0.0,0.0,684.0,280.0,0.0,0.0,0.0,0.0,6.0,51.0,2617.0,65.0,11.0,0.0,108.0,22.0,0.0,2583.0,7.0,8.0,15.0,0.0,0.0,9.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,36.5,502.0,280.0,532600.0,12.0,8.0,35.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,15.0,0.0,6.0,371.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,77.0,7.0,0.0,0.0,627.0,0.0,280.0,72.0,31.0,0.0,0.0,97.0,0.0,16.0,684.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,672.0,26.0,0.0,55381.0,139.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,291.0,484530014021,48453001402,48453,48453,48,453,001402,1,1500000US484530014021,484530014021,1,BG,540167,56088,"POLYGON ((-97.742164 30.243586, -97.73963099999999 30.24777, -97.74177499999999 30.24945, -97.740521 30.250777, -97.74068899999999 30.253818, -97.74050099999999 30.254175, -97.73784599999999 30.251523, -97.73599399999999 30.250611, -97.735412 30.247888, -97.73503699999999 30.244959, -97.73702299999999 30.24088, -97.739324 30.242241, -97.74118799999999 30.243109, -97.742164 30.243586))"
484530014022,46.0,48,453,001402,2,33.0,0.0,373.0,4.0,373.0,6.0,0.0,0.0,624.0,350.0,0.0,0.0,0.0,0.0,0.0,71.0,2617.0,19.0,17.0,0.0,84.0,28.0,0.0,1250.0,7.0,0.0,15.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,11.0,51.6,547.0,350.0,515200.0,12.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,16.0,430.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,13.0,77.0,20.0,10.0,0.0,596.0,0.0,350.0,41.0,31.0,0.0,0.0,75.0,0.0,16.0,624.0,0.0,0.0,0.0,0.0,350.0,0.0,10.0,624.0,26.0,0.0,64915.0,218.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,328.0,484530014022,48453001402,48453,48453,48,453,001402,2,1500000US484530014022,484530014022,2,BG,411931,0,"POLYGON ((-97.747743 30.239774, -97.74487599999999 30.243114, -97.74445399999999 30.246291, -97.74301899999999 30.246757, -97.74425599999999 30.248083, -97.74201099999999 30.248885, -97.74177499999999 30.24945, -97.73963099999999 30.24777, -97.742164 30.243586, -97.74118799999999 30.243109, -97.741727 30.241574, -97.74443599999999 30.237297, -97.747153 30.239566, -97.747743 30.239774))"
484530014023,46.0,48,453,001402,3,52.0,0.0,765.0,4.0,765.0,7.0,9.0,0.0,1309.0,680.0,0.0,0.0,0.0,0.0,0.0,35.0,2617.0,179.0,61.0,11.0,535.0,0.0,0.0,1201.0,7.0,0.0,15.0,23.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,144.0,29.4,1021.0,680.0,375000.0,12.0,8.0,31.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,1.93,6.0,88.0,0.0,7.0,1038.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,52.0,5.0,77.0,5.0,0.0,23.0,1278.0,0.0,680.0,117.0,31.0,0.0,0.0,171.0,0.0,16.0,1309.0,0.0,0.0,0.0,0.0,680.0,0.0,24.0,1309.0,26.0,0.0,40442.0,532.0,58.0,36.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,668.0,484530014023,48453001402,48453,48453,48,453,001402,3,1500000US484530014023,484530014023,3,BG,352355,0,"POLYGON ((-97.74443599999999 30.237297, -97.741727 30.241574, -97.74118799999999 30.243109, -97.739324 30.242241, -97.73702299999999 30.24088, -97.74127299999999 30.233771, -97.74179699999999 30.233894, -97.742209 30.235165, -97.74443599999999 30.237297))"
484530014031,37.0,48,453,001403,1,0.0,0.0,448.0,20.0,448.0,11.0,0.0,0.0,681.0,395.0,0.0,0.0,0.0,6.0,7.0,35.0,1713.0,117.0,36.0,0.0,310.0,46.0,0.0,915.0,8.0,76.0,7.0,18.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,6.0,0.0,0.0,59.0,34.9,505.0,395.0,361600.0,69.0,64.0,32.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,1.72,0.0,11.0,0.0,12.0,429.0,0.0,0.0,36.0,28.0,395.0,14.0,0.0,0.0,0.0,101.0,6.0,0.0,27.0,603.0,0.0,395.0,58.0,71.0,0.0,0.0,337.0,0.0,14.0,681.0,0.0,38.0,0.0,0.0,395.0,0.0,49.0,681.0,104.0,6.0,25557.0,159.0,0.0,0.0,0.0,5.0,0.0,43.0,0.0,0.0,0.0,53.0,0.0,290.0,484530014031,48453001403,48453,48453,48,453,001403,1,1500000US484530014031,484530014031,1,BG,367720,0,"POLYGON ((-97.74127299999999 30.233771, -97.73702299999999 30.24088, -97.73621199999999 30.240079, -97.73294799999999 30.238195, -97.73688799999999 30.232315, -97.73939 30.233298, -97.74127299999999 30.233771))"
484530014032,37.0,48,453,001403,2,17.0,0.0,447.0,20.0,447.0,6.0,33.0,21.0,1042.0,411.0,0.0,0.0,0.0,0.0,7.0,106.0,1713.0,242.0,83.0,0.0,255.0,21.0,0.0,1316.0,8.0,31.0,7.0,18.0,18.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,0.0,37.0,33.9,874.0,411.0,310200.0,69.0,64.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,2.54,37.0,10.0,0.0,5.0,683.0,0.0,0.0,22.0,28.0,411.0,14.0,0.0,0.0,6.0,101.0,43.0,6.0,57.0,1004.0,0.0,411.0,75.0,71.0,0.0,0.0,287.0,0.0,14.0,1042.0,0.0,16.0,0.0,0.0,411.0,0.0,32.0,1042.0,104.0,0.0,29628.0,280.0,88.0,0.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,36.0,0.0,421.0,484530014032,48453001403,48453,48453,48,453,001403,2,1500000US484530014032,484530014032,2,BG,432913,0,"POLYGON ((-97.73702299999999 30.24088, -97.73503699999999 30.244959, -97.735412 30.247888, -97.73356899999999 30.24748, -97.73205999999999 30.246318, -97.731871 30.246296, -97.730937 30.245558, -97.73053299999999 30.245069, -97.730434 30.244824, -97.73019699999999 30.244626, -97.72928499999999 30.243348, -97.729287 30.243206, -97.729856 30.243083, -97.73294799999999 30.238195, -97.73621199999999 30.240079, -97.73702299999999 30.24088))"
484530015011,27.0,48,453,001501,1,27.0,0.0,717.0,0.0,717.0,23.0,0.0,0.0,1061.0,662.0,0.0,0.0,0.0,0.0,24.0,186.0,5413.0,140.0,16.0,0.0,399.0,43.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,9.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,72.0,41.2,929.0,662.0,376700.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,11.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,29.0,47.0,0.0,18.0,1018.0,0.0,662.0,55.0,15.0,0.0,0.0,90.0,0.0,4.0,1061.0,0.0,58.0,0.0,0.0,662.0,0.0,43.0,1061.0,0.0,0.0,45226.0,284.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,455.0,484530015011,48453001501,48453,48453,48,453,001501,1,1500000US484530015011,484530015011,1,BG,611173,0,"POLYGON ((-97.74073899999999 30.35248, -97.73855399999999 30.354711, -97.73948 30.358084, -97.73644399999999 30.356784, -97.735445 30.358325, -97.730903 30.356147, -97.734336 30.350572, -97.73577999999999 30.348256, -97.741266 30.35103, -97.74073899999999 30.35248))"
484530015012,27.0,48,453,001501,2,69.0,0.0,527.0,0.0,527.0,33.0,0.0,0.0,1455.0,487.0,0.0,0.0,0.0,0.0,19.0,167.0,5413.0,72.0,27.0,0.0,33.0,89.0,0.0,1056.21921182266,0.0,13.0,0.0,15.0,8.0,32.0,649.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,13.0,0.0,0.0,0.0,38.7,1029.0,487.0,395700.0,0.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.95,0.0,45.0,0.0,8.0,676.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,28.0,29.0,19.0,33.0,0.0,1276.0,0.0,487.0,216.0,15.0,0.0,0.0,27.0,0.0,4.0,1455.0,0.0,22.0,0.0,0.0,487.0,0.0,0.0,1440.0,0.0,0.0,39678.0,302.0,27.0,0.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,790.0,484530015012,48453001501,48453,48453,48,453,001501,2,1500000US484530015012,484530015012,2,BG,1037611,0,"POLYGON ((-97.75501299999999 30.336232, -97.74799 30.351604, -97.747361 30.352969, -97.745959 30.35596, -97.744125 30.359885, -97.74375099999999 30.359735, -97.74699 30.352863, -97.741266 30.35103, -97.741438 30.350497, -97.74494199999999 30.348304, -97.74527999999999 30.34598, -97.746498 30.342639, -97.747501 30.341691, -97.74763899999999 30.339433, -97.74974899999999 30.334495, -97.75119099999999 30.33451, -97.75501299999999 30.336232))"
484530015013,27.0,48,453,001501,3,110.0,0.0,517.0,0.0,517.0,33.0,0.0,0.0,1440.0,517.0,0.0,0.0,0.0,0.0,32.0,110.0,5413.0,5.0,44.0,15.0,35.0,81.0,0.0,1018.1090909090909,0.0,0.0,0.0,0.0,0.0,30.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,83.0,40.8,989.0,517.0,426300.0,0.0,40.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,31.0,0.0,11.0,773.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,0.0,11.0,29.0,14.0,0.0,0.0,1178.0,0.0,517.0,177.0,15.0,0.0,0.0,94.0,0.0,4.0,1440.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1440.0,0.0,0.0,51483.0,256.0,71.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,484530015013,48453001501,48453,48453,48,453,001501,3,1500000US484530015013,484530015013,3,BG,494849,0,"POLYGON ((-97.74375099999999 30.359735, -97.73948 30.358084, -97.73855399999999 30.354711, -97.74073899999999 30.35248, -97.741266 30.35103, -97.74699 30.352863, -97.74375099999999 30.359735))"
484530015014,27.0,48,453,001501,4,137.0,0.0,712.0,0.0,712.0,9.0,0.0,0.0,1457.0,657.0,0.0,0.0,0.0,0.0,0.0,200.0,5413.0,7.0,41.0,14.0,90.0,0.0,0.0,1667.0,0.0,12.0,0.0,44.0,0.0,64.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,31.0,45.1,1114.0,657.0,445400.0,0.0,40.0,60.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,39.0,0.0,25.0,848.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,14.0,29.0,84.0,7.0,22.0,1397.0,0.0,657.0,149.0,15.0,0.0,0.0,36.0,0.0,4.0,1457.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,1457.0,0.0,0.0,60678.0,400.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,742.0,484530015014,48453001501,48453,48453,48,453,001501,4,1500000US484530015014,484530015014,4,BG,1328734,0,"POLYGON ((-97.74763899999999 30.339433, -97.747501 30.341691, -97.746498 30.342639, -97.74527999999999 30.34598, -97.74494199999999 30.348304, -97.741438 30.350497, -97.741266 30.35103, -97.73577999999999 30.348256, -97.736611 30.346735, -97.737549 30.345416, -97.738366 30.343761, -97.73917299999999 30.338717, -97.73982199999999 30.334852, -97.74051 30.335007, -97.741908 30.335104, -97.74557899999999 30.33581, -97.74974899999999 30.334495, -97.74763899999999 30.339433))"
484530015031,101.0,48,453,001503,1,65.0,0.0,706.0,6.0,706.0,5.0,0.0,0.0,1393.0,616.0,0.0,0.0,0.0,0.0,0.0,41.0,3989.0,273.0,59.0,14.0,395.0,38.0,0.0,1552.0,0.0,0.0,0.0,4.0,0.0,0.0,982.0,0.0,0.0,0.0,0.0,9.0,9.0,30.0,14.0,0.0,0.0,88.0,30.6,1013.0,616.0,335500.0,40.0,81.0,32.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,2.26,82.0,16.0,0.0,0.0,1099.0,0.0,0.0,0.0,37.0,616.0,0.0,0.0,0.0,4.0,268.0,3.0,0.0,0.0,1323.0,0.0,616.0,77.0,172.0,0.0,0.0,356.0,0.0,76.0,1393.0,0.0,85.0,0.0,0.0,616.0,0.0,72.0,1393.0,41.0,0.0,39043.0,361.0,117.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,504.0,484530015031,48453001503,48453,48453,48,453,001503,1,1500000US484530015031,484530015031,1,BG,641619,0,"POLYGON ((-97.726326 30.32596, -97.72455699999999 30.323918, -97.71955799999999 30.322422, -97.71596099999999 30.320682, -97.71421099999999 30.31992, -97.71262299999999 30.319902, -97.71279199999999 30.31875, -97.71462799999999 30.315025, -97.715515 30.314952, -97.71852799999999 30.316422, -97.72118599999999 30.317708, -97.720517 30.318764, -97.72113 30.319552, -97.728252 30.322948, -97.726326 30.32596))"
