index,B19001_017E,state,county,tract,block group,B25064_001E,B23025_005E,B27001_054E,B01001_027E,B15003_011E,B01001_021E,B25044_001E,B25024_001E,B03002_004E,B25024_010E,B27001_048E,B15003_009E,B27001_029E,B27001_014E,B16004_012E,B01001_003E,B03002_001E,B16004_017E,B27001_005E,B19055_002E,B16004_066E,B19301_001E,B16004_057E,B27001_020E,B01001_024E,B01001_048E,B27001_045E,B27001_026E,B01001_045E,B15003_014E,B25077_001E,B16004_067E,B16004_045E,B11005_005E,B16004_052E,B16004_040E,B03002_006E,B15003_015E,C24010_038E,B27001_036E,B16004_007E,B15003_004E,C24010_068E,B15003_006E,B16004_030E,B15003_005E,B01001_023E,B27001_001E,B25003_003E,B16004_029E,B03002_012E,B15003_013E,B17021_002E,B25002_003E,B25002_001E,B11001_006E,B25010_001E,C24010_032E,B03002_005E,B27001_011E,B01002_001E,B25044_003E,B16004_013E,B01001_025E,B19001_001E,B15003_001E,B16004_022E,B01001_020E,B16004_035E,B19055_001E,B25044_010E,B15003_002E,B01001_049E,B16004_001E,B27001_023E,B16004_018E,B15003_010E,B16004_023E,C24010_055E,B16004_061E,B01001_001E,B11005_003E,B27001_039E,B27001_017E,B16004_056E,B01001_046E,B16004_008E,B27001_033E,B15003_003E,B01001_044E,B16004_044E,B01001_026E,B01001_022E,B15003_012E,B11001_001E,B15003_008E,B27001_042E,B16004_051E,B25003_001E,B27001_008E,C24010_001E,B27001_051E,B27001_057E,B16004_039E,B16004_034E,B17021_001E,B15003_016E,B15003_007E,B01001_047E,B16004_062E,C24010_019E,B23025_003E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,NAMELSAD,LSAD,ALAND,AWATER,geometry
484530010001,39.0,48,453,001000,1,1475.0,8.0,0.0,66.0,0.0,0.0,306.0,367.0,0.0,0.0,15.0,0.0,0.0,164.0,0.0,10.0,837.0,0.0,0.0,101.0,0.0,52379.0,0.0,6.0,11.0,0.0,37.0,0.0,0.0,29.0,521300.0,0.0,0.0,12.0,24.0,0.0,22.0,12.0,247.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.0,62.0,0.0,308.0,0.0,8.0,61.0,367.0,56.0,2.74,39.0,0.0,0.0,40.4,0.0,0.0,0.0,306.0,627.0,0.0,0.0,0.0,306.0,13.0,0.0,24.0,761.0,15.0,0.0,0.0,0.0,0.0,0.0,837.0,87.0,0.0,21.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,436.0,10.0,0.0,306.0,0.0,38.0,0.0,306.0,0.0,477.0,12.0,0.0,0.0,0.0,837.0,20.0,0.0,10.0,0.0,0.0,485.0,484530010001,48453001000,48453,48453,48,453,001000,1,1500000US484530010001,484530010001,1,Block Group 1,BG,304719,0,"POLYGON ((-97.737174 30.259136, -97.736553 30.261207, -97.73059600000001 30.259193, -97.731604 30.256829, -97.729733 30.256186, -97.730283 30.254935, -97.734295 30.25633, -97.73648300000001 30.255864, -97.73727 30.257326, -97.737174 30.259136))"
484530010002,11.0,48,453,001000,2,2350.0,18.0,0.0,8.0,0.0,0.0,217.0,234.0,26.0,0.0,15.0,33.0,0.0,164.0,0.0,30.0,591.0,0.0,0.0,66.0,0.0,36473.0,0.0,6.0,0.0,0.0,37.0,0.0,3.0,0.0,606400.0,0.0,0.0,25.0,0.0,0.0,0.0,23.0,116.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.0,26.0,0.0,248.0,0.0,123.0,17.0,234.0,25.0,2.49,0.0,0.0,0.0,36.5,10.0,0.0,33.0,217.0,402.0,0.0,15.0,0.0,217.0,0.0,9.0,11.0,553.0,15.0,0.0,7.0,0.0,26.0,0.0,591.0,63.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,254.0,2.0,0.0,217.0,0.0,38.0,33.0,217.0,0.0,253.0,12.0,0.0,0.0,0.0,591.0,0.0,0.0,16.0,0.0,0.0,271.0,484530010002,48453001000,48453,48453,48,453,001000,2,1500000US484530010002,484530010002,2,Block Group 2,BG,234742,0,"POLYGON ((-97.73059600000001 30.259193, -97.72461 30.257132, -97.726294 30.25352, -97.730283 30.254935, -97.729733 30.256186, -97.731604 30.256829, -97.73059600000001 30.259193))"
484530010003,19.0,48,453,001000,3,2583.0,24.0,0.0,0.0,0.0,0.0,410.0,410.0,0.0,0.0,15.0,0.0,0.0,164.0,0.0,5.0,1024.0,0.0,0.0,71.0,0.0,49117.0,0.0,6.0,0.0,13.0,37.0,0.0,5.0,16.0,568500.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,398.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.0,159.0,13.0,289.0,0.0,171.0,0.0,410.0,43.0,2.5,15.0,0.0,0.0,36.5,0.0,0.0,16.0,410.0,978.0,0.0,0.0,0.0,410.0,0.0,38.0,0.0,1019.0,15.0,0.0,0.0,0.0,23.0,0.0,1024.0,21.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,528.0,11.0,30.0,410.0,13.0,38.0,12.0,410.0,0.0,765.0,12.0,0.0,0.0,0.0,1024.0,0.0,0.0,44.0,0.0,32.0,789.0,484530010003,48453001000,48453,48453,48,453,001000,3,1500000US484530010003,484530010003,3,Block Group 3,BG,432836,59672,"POLYGON ((-97.72461 30.257132, -97.71278100000001 30.252988, -97.708748 30.251726, -97.704545 30.251931, -97.705281 30.250609, -97.713506 30.250432, -97.713387 30.251507, -97.714614 30.251543, -97.721535 30.253961, -97.722359 30.252152, -97.726294 30.25352, -97.72461 30.257132))"
484530010004,41.0,48,453,001000,4,2342.0,9.0,0.0,0.0,0.0,0.0,211.0,211.0,0.0,0.0,15.0,0.0,0.0,164.0,0.0,0.0,497.0,0.0,0.0,23.0,0.0,63337.0,0.0,6.0,0.0,15.0,37.0,0.0,0.0,0.0,469000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3437.0,63.0,15.0,191.0,15.0,54.0,0.0,211.0,40.0,2.36,13.0,0.0,0.0,38.0,0.0,0.0,0.0,211.0,441.0,0.0,0.0,0.0,211.0,0.0,15.0,10.0,497.0,15.0,0.0,29.0,0.0,10.0,0.0,497.0,30.0,0.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,190.0,0.0,0.0,211.0,0.0,38.0,0.0,211.0,0.0,326.0,12.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,26.0,335.0,484530010004,48453001000,48453,48453,48,453,001000,4,1500000US484530010004,484530010004,4,Block Group 4,BG,496381,202352,"POLYGON ((-97.729095 30.249864, -97.727485 30.250843, -97.726294 30.25352, -97.722359 30.252152, -97.721535 30.253961, -97.714614 30.251543, -97.713387 30.251507, -97.713506 30.250432, -97.716094 30.249724, -97.717071 30.249111, -97.71786299999999 30.248615, -97.72006 30.247812, -97.723758 30.246603, -97.725476 30.247032, -97.72590700000001 30.247139, -97.727814 30.248369, -97.729095 30.249864))"
484530010005,15.0,48,453,001000,5,739.0,0.0,0.0,0.0,9.0,29.0,356.0,421.0,74.0,0.0,15.0,0.0,0.0,164.0,0.0,0.0,488.0,0.0,0.0,241.0,0.0,40776.0,0.0,6.0,52.0,10.0,37.0,0.0,19.0,0.0,478600.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3437.0,303.0,0.0,135.0,10.0,56.0,65.0,421.0,0.0,1.37,28.0,0.0,0.0,66.6,0.0,0.0,11.0,356.0,488.0,0.0,0.0,0.0,356.0,164.0,40.0,33.0,488.0,15.0,0.0,12.0,0.0,42.0,0.0,488.0,0.0,0.0,21.0,0.0,9.0,0.0,9.0,0.0,15.0,0.0,210.0,38.0,33.0,356.0,0.0,38.0,12.0,356.0,0.0,249.0,12.0,0.0,0.0,0.0,488.0,10.0,11.0,25.0,0.0,0.0,249.0,484530010005,48453001000,48453,48453,48,453,001000,5,1500000US484530010005,484530010005,5,Block Group 5,BG,512891,92805,"POLYGON ((-97.73648300000001 30.255864, -97.734295 30.25633, -97.730283 30.254935, -97.726294 30.25352, -97.727485 30.250843, -97.729095 30.249864, -97.727814 30.248369, -97.72590700000001 30.247139, -97.728976 30.247907, -97.734424 30.250209, -97.73599400000001 30.250611, -97.73727 30.257326, -97.73648300000001 30.255864))"
484530011012,0.0,48,453,001101,2,1735.0,0.0,0.0,0.0,0.0,0.0,663.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,48.0,0.0,78504.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,648892.7645875252,0.0,0.0,0.0,0.0,0.0,46.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,576.0,0.0,348.0,0.0,35.0,42.0,705.0,0.0,1.35,0.0,0.0,8.0,34.9,0.0,0.0,0.0,663.0,870.0,0.0,0.0,0.0,663.0,35.0,0.0,0.0,896.0,46.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,46.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,663.0,0.0,5.0,0.0,663.0,8.0,896.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,896.0,484530011012,48453001101,48453,48453,48,453,001101,2,1500000US484530011012,484530011012,2,Block Group 2,BG,621048,0,"POLYGON ((-97.751999 30.274222, -97.750167 30.276493, -97.743032 30.274529, -97.742903 30.273241, -97.741106 30.272748, -97.74144200000001 30.271803, -97.742813 30.268066, -97.74626000000001 30.269024, -97.751262 30.270538, -97.750854 30.2716, -97.751999 30.274222))"
484530011021,192.0,48,453,001102,1,2594.0,0.0,0.0,14.0,0.0,0.0,1119.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1546.0,0.0,0.0,76.0,0.0,157815.0,0.0,0.0,33.0,0.0,0.0,0.0,21.0,0.0,478800.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,517.0,0.0,86.0,0.0,75.0,62.0,1181.0,0.0,1.38,0.0,0.0,0.0,42.0,177.0,0.0,0.0,1119.0,1396.0,0.0,12.0,0.0,1119.0,0.0,0.0,0.0,1516.0,0.0,0.0,0.0,0.0,80.0,0.0,1546.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,0.0,1119.0,0.0,0.0,0.0,1119.0,0.0,1287.0,0.0,0.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,46.0,1287.0,484530011021,48453001102,48453,48453,48,453,001102,1,1500000US484530011021,484530011021,1,Block Group 1,BG,155127,0,"POLYGON ((-97.751262 30.270538, -97.74626000000001 30.269024, -97.747304 30.266226, -97.750376 30.2671, -97.75241800000001 30.269501, -97.751262 30.270538))"
484530011022,150.0,48,453,001102,2,3501.0,0.0,0.0,0.0,0.0,0.0,339.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,194741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467600.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,132.0,0.0,53.0,0.0,89.0,219.0,558.0,0.0,1.27,0.0,0.0,0.0,42.5,0.0,0.0,0.0,339.0,429.0,0.0,31.0,0.0,339.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,339.0,0.0,0.0,0.0,339.0,0.0,340.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,340.0,484530011022,48453001102,48453,48453,48,453,001102,2,1500000US484530011022,484530011022,2,Block Group 2,BG,142670,0,"POLYGON ((-97.74626000000001 30.269024, -97.742813 30.268066, -97.744567 30.263382, -97.745856 30.263762, -97.74515700000001 30.265602, -97.747304 30.266226, -97.74626000000001 30.269024))"
484530011023,253.0,48,453,001102,3,2458.0,0.0,0.0,0.0,0.0,0.0,564.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,177353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599999.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,425.0,0.0,0.0,0.0,0.0,252.0,816.0,0.0,1.54,0.0,0.0,0.0,33.8,0.0,0.0,0.0,564.0,809.0,0.0,0.0,0.0,564.0,25.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,30.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,564.0,0.0,0.0,0.0,564.0,0.0,869.0,0.0,0.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,0.0,869.0,484530011023,48453001102,48453,48453,48,453,001102,3,1500000US484530011023,484530011023,3,Block Group 3,BG,157101,66635,"POLYGON ((-97.750533 30.266359, -97.750376 30.2671, -97.747304 30.266226, -97.74515700000001 30.265602, -97.745856 30.263762, -97.744567 30.263382, -97.745007 30.262115, -97.745175 30.261651, -97.747603 30.262773, -97.748614 30.263164, -97.74973199999999 30.263589, -97.752036 30.264186, -97.750533 30.266359))"
484530011031,410.0,48,453,001103,1,2622.0,0.0,0.0,0.0,0.0,33.0,1335.0,1499.0,82.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2056.0,0.0,0.0,136.0,0.0,117832.0,0.0,34.0,20.0,0.0,28.0,0.0,24.0,10.0,524000.0,0.0,0.0,0.0,0.0,0.0,35.0,85.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3330.0,915.0,0.0,397.0,0.0,126.0,164.0,1499.0,15.0,1.53,0.0,0.0,0.0,32.6,0.0,0.0,0.0,1335.0,1823.0,0.0,0.0,0.0,1335.0,91.0,11.0,0.0,2056.0,0.0,0.0,0.0,0.0,29.0,0.0,2056.0,23.0,38.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,833.0,54.0,14.0,1335.0,0.0,0.0,0.0,1335.0,0.0,1527.0,0.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,0.0,0.0,1527.0,484530011031,48453001103,48453,48453,48,453,001103,1,1500000US484530011031,484530011031,1,Block Group 1,BG,393596,172901,"POLYGON ((-97.745007 30.262115, -97.744567 30.263382, -97.736553 30.261207, -97.737174 30.259136, -97.73727 30.257326, -97.73599400000001 30.250611, -97.737846 30.251523, -97.739544 30.253091, -97.740982 30.254788, -97.743157 30.260165, -97.745175 30.261651, -97.745007 30.262115))"
484530011032,484.0,48,453,001103,2,2793.0,0.0,0.0,0.0,0.0,59.0,912.0,970.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,23.0,0.0,198618.0,0.0,34.0,0.0,0.0,28.0,0.0,25.0,0.0,384200.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,305.0,0.0,164.0,0.0,65.0,58.0,970.0,0.0,1.4,0.0,0.0,0.0,51.5,0.0,0.0,0.0,912.0,1260.0,0.0,114.0,0.0,912.0,115.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,0.0,38.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,912.0,0.0,0.0,0.0,912.0,0.0,1177.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,1177.0,484530011032,48453001103,48453,48453,48,453,001103,2,1500000US484530011032,484530011032,2,Block Group 2,BG,444421,0,"POLYGON ((-97.742813 30.268066, -97.734722 30.265792, -97.736553 30.261207, -97.744567 30.263382, -97.742813 30.268066))"
484530012001,174.0,48,453,001200,1,1785.0,22.0,0.0,0.0,0.0,9.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,775.0,0.0,0.0,111.0,0.0,142502.0,0.0,0.0,0.0,10.0,8.0,0.0,29.0,0.0,1007500.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336.0,306.0,0.0,130.0,0.0,0.0,0.0,485.0,22.0,1.6,0.0,0.0,81.0,43.0,0.0,0.0,10.0,485.0,678.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,775.0,65.0,0.0,0.0,0.0,0.0,0.0,775.0,22.0,55.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,507.0,121.0,0.0,485.0,0.0,39.0,0.0,485.0,0.0,541.0,16.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,563.0,484530012001,48453001200,48453,48453,48,453,001200,1,1500000US484530012001,484530012001,1,Block Group 1,BG,278895,0,"POLYGON ((-97.760857 30.277604, -97.755709 30.274954, -97.752773 30.273949, -97.753964 30.271539, -97.76263899999999 30.274827, -97.760857 30.277604))"
484530012002,167.0,48,453,001200,2,2119.0,0.0,0.0,0.0,0.0,0.0,495.0,689.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,798.0,0.0,0.0,96.0,0.0,109025.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,950000.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6336.0,173.0,0.0,55.0,0.0,48.0,194.0,689.0,0.0,1.61,78.0,12.0,81.0,49.2,0.0,0.0,0.0,495.0,621.0,0.0,11.0,0.0,495.0,0.0,0.0,0.0,798.0,65.0,0.0,0.0,0.0,13.0,0.0,798.0,29.0,55.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,319.0,69.0,0.0,495.0,0.0,39.0,0.0,495.0,0.0,595.0,16.0,0.0,0.0,0.0,798.0,0.0,0.0,14.0,0.0,16.0,595.0,484530012002,48453001200,48453,48453,48,453,001200,2,1500000US484530012002,484530012002,2,Block Group 2,BG,389047,0,"POLYGON ((-97.75912 30.280226, -97.756199 30.278801, -97.75417400000001 30.277852, -97.750167 30.276493, -97.751999 30.274222, -97.750854 30.2716, -97.751262 30.270538, -97.751903 30.27073, -97.753964 30.271539, -97.752773 30.273949, -97.755709 30.274954, -97.760857 30.277604, -97.75912 30.280226))"
484530012003,63.0,48,453,001200,3,770.0,22.0,0.0,22.0,0.0,0.0,551.0,570.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,45.0,993.0,0.0,0.0,66.0,0.0,54841.0,0.0,0.0,0.0,13.0,8.0,0.0,17.0,0.0,921900.0,0.0,0.0,69.0,0.0,0.0,181.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336.0,339.0,0.0,77.0,15.0,49.0,19.0,570.0,69.0,1.8,21.0,0.0,81.0,35.3,0.0,0.0,15.0,551.0,771.0,0.0,0.0,0.0,551.0,50.0,24.0,0.0,926.0,65.0,0.0,0.0,0.0,77.0,0.0,993.0,123.0,55.0,0.0,0.0,20.0,0.0,0.0,0.0,16.0,0.0,452.0,16.0,0.0,551.0,0.0,39.0,0.0,551.0,0.0,621.0,16.0,0.0,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,643.0,484530012003,48453001200,48453,48453,48,453,001200,3,1500000US484530012003,484530012003,3,Block Group 3,BG,503830,0,"POLYGON ((-97.76729400000001 30.279529, -97.76507599999999 30.283839, -97.758816 30.280701, -97.75912 30.280226, -97.760857 30.277604, -97.76263899999999 30.274827, -97.76625 30.276788, -97.769139 30.276963, -97.76729400000001 30.279529))"
484530012004,637.0,48,453,001200,4,2587.0,81.0,0.0,89.0,0.0,33.0,2075.0,2387.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,56.0,3271.0,0.0,0.0,159.0,0.0,120587.0,0.0,0.0,21.0,0.0,8.0,0.0,21.0,0.0,1002200.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6336.0,1371.0,0.0,214.0,0.0,159.0,312.0,2387.0,0.0,1.58,0.0,0.0,81.0,34.5,85.0,0.0,0.0,2075.0,2969.0,0.0,11.0,0.0,2075.0,62.0,0.0,0.0,3126.0,65.0,0.0,0.0,0.0,32.0,0.0,3271.0,82.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,84.0,0.0,2075.0,0.0,39.0,0.0,2075.0,0.0,2589.0,16.0,0.0,0.0,0.0,3271.0,0.0,0.0,54.0,0.0,55.0,2670.0,484530012004,48453001200,48453,48453,48,453,001200,4,1500000US484530012004,484530012004,4,Block Group 4,BG,246790,43550,"POLYGON ((-97.75661100000001 30.265703, -97.753964 30.271539, -97.751903 30.27073, -97.751262 30.270538, -97.75241800000001 30.269501, -97.750376 30.2671, -97.750533 30.266359, -97.752036 30.264186, -97.75265400000001 30.264568, -97.75449500000001 30.264975, -97.755984 30.26542, -97.75661100000001 30.265703))"
484530012005,60.0,48,453,001200,5,2181.0,42.0,0.0,0.0,0.0,0.0,338.0,338.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,499.0,0.0,0.0,34.0,0.0,90796.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,882587.3290734824,0.0,0.0,0.0,0.0,0.0,32.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6336.0,325.0,0.0,15.0,0.0,20.0,0.0,338.0,0.0,1.48,0.0,0.0,81.0,29.2,0.0,0.0,0.0,338.0,499.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,499.0,65.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,55.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,338.0,0.0,39.0,0.0,338.0,0.0,397.0,16.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,439.0,484530012005,48453001200,48453,48453,48,453,001200,5,1500000US484530012005,484530012005,5,Block Group 5,BG,932992,118506,"POLYGON ((-97.771466 30.273814, -97.769139 30.276963, -97.76625 30.276788, -97.76263899999999 30.274827, -97.753964 30.271539, -97.75661100000001 30.265703, -97.757735 30.266296, -97.76065699999999 30.267526, -97.76460899999999 30.269107, -97.769682 30.27162, -97.77160499999999 30.273636, -97.771466 30.273814))"
484530013041,173.0,48,453,001304,1,1654.0,24.0,0.0,12.0,0.0,15.0,836.0,869.0,26.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1337.0,0.0,0.0,36.0,0.0,73682.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,609400.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4065.0,609.0,0.0,189.0,0.0,43.0,33.0,869.0,0.0,1.6,12.0,0.0,0.0,34.3,0.0,0.0,0.0,836.0,1253.0,0.0,25.0,0.0,836.0,87.0,0.0,0.0,1325.0,0.0,0.0,0.0,0.0,45.0,0.0,1337.0,61.0,8.0,103.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,648.0,0.0,0.0,836.0,0.0,77.0,0.0,836.0,58.0,1135.0,9.0,0.0,11.0,0.0,1337.0,0.0,0.0,0.0,0.0,34.0,1159.0,484530013041,48453001304,48453,48453,48,453,001304,1,1500000US484530013041,484530013041,1,Block Group 1,BG,648074,0,"POLYGON ((-97.779183 30.240275, -97.77618699999999 30.245072, -97.77718299999999 30.246924, -97.769947 30.248413, -97.768984 30.246016, -97.770037 30.244912, -97.771266 30.242702, -97.773096 30.237401, -97.776859 30.239109, -97.779183 30.240275))"
484530013042,161.0,48,453,001304,2,1595.9615384615386,0.0,0.0,49.0,0.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,24.0,992.0,0.0,0.0,58.0,0.0,81834.0,0.0,0.0,19.0,17.0,0.0,11.0,0.0,0.0,870500.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4065.0,101.0,0.0,15.0,13.0,21.0,0.0,409.0,0.0,2.4,0.0,0.0,0.0,37.9,0.0,0.0,0.0,409.0,812.0,0.0,8.0,0.0,409.0,0.0,0.0,13.0,919.0,0.0,0.0,0.0,0.0,3.0,0.0,992.0,82.0,8.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,2.0,0.0,409.0,0.0,77.0,0.0,409.0,58.0,668.0,9.0,0.0,0.0,0.0,991.0,29.0,0.0,0.0,0.0,86.0,668.0,484530013042,48453001304,48453,48453,48,453,001304,2,1500000US484530013042,484530013042,2,Block Group 2,BG,343617,0,"POLYGON ((-97.775291 30.256859, -97.772819 30.257992, -97.77109799999999 30.256827, -97.771474 30.255647, -97.76777199999999 30.253001, -97.76931 30.250546, -97.773456 30.252631, -97.77704300000001 30.254729, -97.775291 30.256859))"
484530013043,69.0,48,453,001304,3,1589.0,24.0,0.0,23.0,0.0,27.0,366.0,374.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,47.0,823.0,0.0,0.0,44.0,0.0,61122.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,73.0,649100.0,0.0,0.0,84.0,0.0,0.0,9.0,55.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,197.0,0.0,177.0,0.0,9.0,8.0,374.0,55.0,2.25,0.0,0.0,0.0,37.2,16.0,0.0,0.0,366.0,597.0,0.0,0.0,0.0,366.0,9.0,0.0,9.0,753.0,0.0,0.0,0.0,0.0,16.0,9.0,823.0,189.0,8.0,103.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,290.0,14.0,0.0,366.0,0.0,77.0,0.0,366.0,58.0,440.0,9.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,59.0,464.0,484530013043,48453001304,48453,48453,48,453,001304,3,1500000US484530013043,484530013043,3,Block Group 3,BG,363059,0,"POLYGON ((-97.779056 30.252052, -97.77704300000001 30.254729, -97.773456 30.252631, -97.77718299999999 30.246924, -97.778682 30.246156, -97.781282 30.248268, -97.779056 30.252052))"
