index,B01001_001E,state,county,tract,block group,B16004_035E,B15003_010E,B16004_034E,B27001_045E,B15003_001E,C24010_001E,B15003_008E,B16004_062E,B16004_023E,B19001_001E,B16004_022E,B01001_020E,B15003_003E,B27001_054E,B19001_017E,B16004_057E,B15003_016E,B16004_044E,B25002_001E,B01001_003E,B27001_042E,B16004_039E,B25002_003E,B27001_017E,B27001_001E,B16004_013E,B15003_015E,B25003_003E,B01002_001E,B27001_005E,B16004_052E,B16004_012E,B01001_026E,B16004_017E,B16004_040E,B15003_005E,B23025_005E,B27001_026E,B27001_014E,B27001_048E,B27001_036E,B16004_029E,B16004_001E,B16004_007E,B01001_022E,B16004_045E,C24010_055E,B27001_039E,B01001_046E,B01001_027E,B11005_005E,B11005_003E,C24010_019E,B11001_001E,B23025_003E,B15003_006E,B03002_005E,B01001_024E,B25044_003E,B25003_001E,B03002_001E,C24010_068E,B03002_006E,B01001_049E,B15003_002E,B15003_004E,B25024_001E,B16004_056E,B01001_021E,B03002_004E,B11001_006E,C24010_038E,B15003_014E,B27001_011E,B01001_047E,B01001_023E,B27001_051E,B15003_009E,B15003_011E,B25024_010E,B01001_044E,B16004_030E,B03002_012E,B17021_002E,C24010_032E,B27001_023E,B17021_001E,B15003_012E,B25064_001E,B19055_001E,B19055_002E,B16004_051E,B27001_033E,B16004_061E,B15003_007E,B01001_045E,B25044_001E,B16004_066E,B25077_001E,B27001_020E,B16004_018E,B27001_057E,B01001_048E,B16004_067E,B19301_001E,B01001_025E,B25010_001E,B25044_010E,B27001_008E,B16004_008E,B27001_029E,B15003_013E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530018051,1471.0,48,453,001805,1,0.0,35.0,0.0,149.0,1051.0,640.0,20.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,648.0,72.0,292.0,19.0,46.0,178.0,4692.0,0.0,36.0,368.0,30.5,53.0,0.0,0.0,651.0,0.0,0.0,0.0,118.0,0.0,592.0,86.0,72.0,168.0,1369.0,0.0,10.0,0.0,77.0,122.0,9.0,30.0,105.0,129.0,136.0,602.0,758.0,0.0,0.0,0.0,0.0,602.0,1471.0,0.0,50.0,0.0,26.0,0.0,648.0,7.0,0.0,275.0,149.0,267.0,0.0,156.0,21.0,31.0,49.0,15.0,0.0,21.0,0.0,56.0,776.0,533.0,75.0,102.0,1461.0,39.0,662.0,602.0,168.0,0.0,29.0,0.0,0.0,27.0,602.0,0.0,99800.0,102.0,0.0,0.0,11.0,0.0,18606.0,0.0,2.44,51.0,107.0,0.0,0.0,28.0,484530018051,48453001805,48453,48453,48,453,001805,1,1500000US484530018051,484530018051,1,BG,770681,0,"POLYGON ((-97.717827 30.365548, -97.71730000000001 30.365609, -97.713432 30.363786, -97.715074 30.360802, -97.71463799999999 30.359325, -97.712266 30.359659, -97.711545 30.356814, -97.70835599999999 30.355709, -97.708929 30.355363, -97.70563799999999 30.353351, -97.709153 30.35081, -97.710487 30.350057, -97.71243899999999 30.347805, -97.712705 30.348133, -97.71305599999999 30.348739, -97.71737999999999 30.363234, -97.717979 30.365531, -97.717827 30.365548))"
484530018052,3224.0,48,453,001805,2,0.0,109.0,0.0,149.0,1867.0,1743.0,0.0,0.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1215.0,200.0,292.0,0.0,173.0,178.0,4692.0,0.0,62.0,766.0,26.7,53.0,0.0,0.0,1423.0,0.0,0.0,0.0,106.0,0.0,592.0,86.0,72.0,545.0,2974.0,9.0,0.0,0.0,434.0,122.0,15.0,50.0,216.0,454.0,332.0,1042.0,1849.0,0.0,0.0,15.0,0.0,1042.0,3224.0,0.0,59.0,0.0,61.0,0.0,1215.0,0.0,37.0,164.0,241.0,696.0,47.0,156.0,21.0,0.0,49.0,74.0,19.0,0.0,0.0,296.0,2163.0,872.0,331.0,102.0,3197.0,49.0,833.0,1042.0,107.0,0.0,29.0,12.0,63.0,11.0,1042.0,0.0,136200.0,102.0,0.0,0.0,12.0,0.0,12606.0,0.0,3.08,218.0,107.0,101.0,0.0,61.0,484530018052,48453001805,48453,48453,48,453,001805,2,1500000US484530018052,484530018052,2,BG,753165,0,"POLYGON ((-97.715074 30.360802, -97.713432 30.363786, -97.71306299999999 30.363616, -97.70974699999999 30.362039, -97.707634 30.361349, -97.704285 30.35971, -97.700108 30.357647, -97.701263 30.35657, -97.70563799999999 30.353351, -97.708929 30.355363, -97.70835599999999 30.355709, -97.711545 30.356814, -97.712266 30.359659, -97.71463799999999 30.359325, -97.715074 30.360802))"
484530018061,693.0,48,453,001806,1,0.0,14.0,0.0,194.0,428.0,436.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,37.0,0.0,0.0,19.0,0.0,295.0,0.0,297.0,0.0,60.0,136.0,6077.0,0.0,0.0,92.0,25.7,29.0,0.0,0.0,268.0,0.0,0.0,0.0,17.0,0.0,459.0,131.0,157.0,0.0,676.0,0.0,0.0,0.0,23.0,190.0,0.0,17.0,0.0,75.0,63.0,235.0,453.0,0.0,0.0,0.0,0.0,235.0,693.0,0.0,9.0,2.0,2.0,0.0,295.0,0.0,2.0,14.0,16.0,108.0,0.0,255.0,14.0,0.0,20.0,0.0,26.0,0.0,0.0,2.0,297.0,77.0,48.0,87.0,693.0,0.0,1320.0,235.0,78.0,2.0,89.0,0.0,0.0,14.0,235.0,0.0,118800.0,66.0,0.0,0.0,0.0,0.0,16202.0,0.0,2.95,14.0,112.0,0.0,0.0,29.0,484530018061,48453001806,48453,48453,48,453,001806,1,1500000US484530018061,484530018061,1,BG,521724,0,"POLYGON ((-97.69967899999999 30.358254, -97.69697699999999 30.363107, -97.68861299999999 30.358508, -97.688109 30.358259, -97.689122 30.356659, -97.69066599999999 30.35742, -97.693338 30.354688, -97.69751099999999 30.356213, -97.69967899999999 30.358254))"
484530018062,2218.0,48,453,001806,2,0.0,64.0,0.0,194.0,1115.0,1145.0,0.0,0.0,0.0,764.0,0.0,0.0,0.0,37.0,0.0,0.0,122.0,0.0,949.0,105.0,297.0,0.0,185.0,136.0,6077.0,0.0,0.0,666.0,25.1,29.0,0.0,0.0,1055.0,0.0,0.0,0.0,151.0,0.0,459.0,131.0,157.0,295.0,1855.0,36.0,0.0,0.0,183.0,190.0,35.0,258.0,176.0,323.0,54.0,764.0,1296.0,0.0,0.0,0.0,0.0,764.0,2218.0,0.0,0.0,0.0,25.0,0.0,949.0,0.0,0.0,59.0,208.0,410.0,18.0,255.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,259.0,1727.0,791.0,376.0,87.0,2188.0,0.0,669.0,764.0,32.0,0.0,89.0,0.0,18.0,0.0,764.0,0.0,105100.0,66.0,0.0,0.0,7.0,0.0,12549.0,0.0,2.9,104.0,112.0,0.0,0.0,184.0,484530018062,48453001806,48453,48453,48,453,001806,2,1500000US484530018062,484530018062,2,BG,419650,0,"POLYGON ((-97.700108 30.357647, -97.69967899999999 30.358254, -97.69751099999999 30.356213, -97.693338 30.354688, -97.69066599999999 30.35742, -97.689122 30.356659, -97.693602 30.349704, -97.69819699999999 30.353993, -97.698714 30.353523, -97.701263 30.35657, -97.700108 30.357647))"
484530018063,2797.0,48,453,001806,3,0.0,109.0,0.0,194.0,1684.0,1388.0,20.0,0.0,0.0,978.0,0.0,38.0,0.0,37.0,0.0,0.0,58.0,0.0,1147.0,89.0,297.0,0.0,169.0,136.0,6077.0,0.0,19.0,822.0,27.9,29.0,88.0,0.0,1445.0,0.0,0.0,0.0,114.0,0.0,459.0,131.0,157.0,236.0,2543.0,144.0,0.0,0.0,218.0,190.0,0.0,165.0,195.0,452.0,198.0,978.0,1502.0,51.0,0.0,0.0,17.0,978.0,2797.0,0.0,0.0,0.0,91.0,0.0,1147.0,0.0,0.0,299.0,268.0,635.0,43.0,255.0,8.0,60.0,20.0,0.0,45.0,10.0,37.0,196.0,2038.0,999.0,300.0,87.0,2797.0,44.0,746.0,978.0,138.0,0.0,89.0,0.0,0.0,8.0,978.0,0.0,122500.0,66.0,0.0,0.0,0.0,0.0,13345.0,8.0,2.86,115.0,112.0,0.0,0.0,51.0,484530018063,48453001806,48453,48453,48,453,001806,3,1500000US484530018063,484530018063,3,BG,527895,0,"POLYGON ((-97.702046 30.349592, -97.698714 30.353523, -97.69819699999999 30.353993, -97.693602 30.349704, -97.697159 30.344068, -97.69706699999999 30.344591, -97.70318999999999 30.34755, -97.702046 30.349592))"
484530018064,369.0,48,453,001806,4,0.0,0.0,0.0,194.0,180.0,36.0,31.0,0.0,0.0,145.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,173.0,0.0,297.0,0.0,28.0,136.0,6077.0,0.0,0.0,125.0,16.8,29.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,459.0,131.0,157.0,41.0,369.0,0.0,0.0,0.0,7.0,190.0,0.0,0.0,65.0,65.0,0.0,145.0,36.0,0.0,0.0,0.0,0.0,145.0,369.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,196.0,67.0,20.0,29.0,255.0,2.0,15.0,20.0,0.0,0.0,44.0,0.0,0.0,138.0,333.0,0.0,87.0,369.0,7.0,382.0,145.0,17.0,0.0,89.0,0.0,0.0,0.0,145.0,0.0,113700.0,66.0,0.0,0.0,0.0,0.0,4493.0,0.0,2.54,75.0,112.0,0.0,0.0,0.0,484530018064,48453001806,48453,48453,48,453,001806,4,1500000US484530018064,484530018064,4,BG,463524,0,"POLYGON ((-97.709153 30.35081, -97.70563799999999 30.353351, -97.701263 30.35657, -97.698714 30.353523, -97.702046 30.349592, -97.70318999999999 30.34755, -97.706846 30.349314, -97.709153 30.35081))"
484530018111,1422.0,48,453,001811,1,0.0,240.0,0.0,93.0,1050.0,996.0,0.0,0.0,0.0,534.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,64.0,50.0,0.0,26.0,134.0,3284.0,0.0,26.0,331.0,35.9,0.0,0.0,0.0,451.0,0.0,0.0,0.0,18.0,0.0,323.0,32.0,0.0,377.0,1352.0,30.0,0.0,10.0,93.0,52.0,27.0,6.0,0.0,64.0,96.0,534.0,1014.0,0.0,0.0,30.0,0.0,534.0,1422.0,0.0,9.0,9.0,9.0,0.0,560.0,0.0,0.0,179.0,88.0,158.0,10.0,182.0,27.0,15.0,17.0,0.0,0.0,0.0,0.0,359.0,1102.0,451.0,570.0,92.0,1422.0,61.0,601.0,534.0,73.0,0.0,10.0,0.0,114.0,0.0,534.0,0.0,123900.0,262.0,0.0,0.0,0.0,0.0,18299.0,0.0,2.66,51.0,11.0,0.0,0.0,156.0,484530018111,48453001811,48453,48453,48,453,001811,1,1500000US484530018111,484530018111,1,BG,789696,0,"POLYGON ((-97.694892 30.322126, -97.69305199999999 30.324838, -97.69055399999999 30.328953, -97.68634499999999 30.332598, -97.68442999999999 30.331877, -97.68505599999999 30.330509, -97.68429399999999 30.32197, -97.68487599999999 30.321856, -97.68908399999999 30.321491, -97.693017 30.321322, -97.69517499999999 30.32146, -97.694892 30.322126))"
484530018112,1862.0,48,453,001811,2,0.0,58.0,0.0,93.0,1177.0,921.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,49.0,50.0,0.0,144.0,134.0,3284.0,0.0,57.0,444.0,28.8,0.0,0.0,0.0,923.0,0.0,0.0,0.0,112.0,0.0,323.0,32.0,0.0,213.0,1703.0,10.0,0.0,0.0,197.0,52.0,0.0,110.0,181.0,255.0,174.0,646.0,1033.0,0.0,6.0,11.0,10.0,646.0,1862.0,0.0,19.0,20.0,11.0,0.0,790.0,0.0,0.0,395.0,276.0,457.0,26.0,182.0,24.0,13.0,17.0,36.0,0.0,0.0,33.0,89.0,1056.0,1005.0,99.0,92.0,1862.0,29.0,775.0,646.0,158.0,0.0,10.0,0.0,0.0,17.0,646.0,0.0,133300.0,262.0,0.0,0.0,28.0,0.0,16001.0,0.0,2.87,0.0,11.0,0.0,0.0,86.0,484530018112,48453001811,48453,48453,48,453,001811,2,1500000US484530018112,484530018112,2,BG,654492,0,"POLYGON ((-97.68442999999999 30.331877, -97.67889199999999 30.329217, -97.67595799999999 30.327626, -97.67410099999999 30.32628, -97.67392 30.326152, -97.67375899999999 30.326068, -97.67322799999999 30.32572, -97.679019 30.323672, -97.680785 30.32309, -97.682261 30.322595, -97.68429399999999 30.32197, -97.68505599999999 30.330509, -97.68442999999999 30.331877))"
484530018121,1417.0,48,453,001812,1,0.0,0.0,0.0,306.0,974.0,843.0,0.0,0.0,0.0,865.0,0.0,78.0,0.0,0.0,0.0,0.0,13.0,0.0,928.0,0.0,529.0,0.0,63.0,565.0,7606.0,0.0,21.0,865.0,29.2,88.0,0.0,0.0,711.0,0.0,0.0,0.0,25.0,0.0,665.0,146.0,228.0,68.0,1393.0,50.0,0.0,0.0,79.0,192.0,6.0,24.0,72.0,118.0,75.0,865.0,868.0,0.0,0.0,0.0,0.0,865.0,1417.0,0.0,100.0,45.0,0.0,0.0,928.0,0.0,22.0,251.0,87.0,411.0,0.0,330.0,0.0,25.0,69.0,24.0,22.0,0.0,0.0,0.0,429.0,450.0,0.0,75.0,1405.0,6.0,795.0,865.0,113.0,0.0,73.0,0.0,0.0,21.0,865.0,0.0,131000.0,284.0,0.0,0.0,70.0,0.0,21942.0,0.0,1.62,130.0,175.0,0.0,0.0,28.0,484530018121,48453001812,48453,48453,48,453,001812,1,1500000US484530018121,484530018121,1,BG,693261,0,"POLYGON ((-97.70693 30.322181, -97.705815 30.329039, -97.705626 30.329719, -97.69573199999999 30.325001, -97.695162 30.325894, -97.69305199999999 30.324838, -97.694892 30.322126, -97.69517499999999 30.32146, -97.706391 30.322312, -97.70693 30.322181))"
484530018122,3445.0,48,453,001812,2,0.0,301.0,21.0,306.0,1924.0,1569.0,24.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1276.0,185.0,529.0,0.0,94.0,565.0,7606.0,0.0,141.0,1141.0,28.0,88.0,0.0,20.0,1441.0,0.0,0.0,50.0,334.0,0.0,665.0,146.0,228.0,722.0,3113.0,40.0,0.0,0.0,123.0,192.0,0.0,147.0,346.0,590.0,255.0,1182.0,1903.0,0.0,0.0,0.0,11.0,1182.0,3445.0,0.0,0.0,0.0,56.0,0.0,1276.0,0.0,0.0,521.0,301.0,252.0,64.0,330.0,0.0,28.0,69.0,64.0,11.0,0.0,0.0,695.0,2789.0,1499.0,884.0,75.0,3427.0,74.0,760.0,1182.0,66.0,0.0,73.0,0.0,22.0,0.0,1182.0,0.0,131000.0,284.0,0.0,0.0,0.0,0.0,11452.0,0.0,2.9,148.0,175.0,58.0,0.0,280.0,484530018122,48453001812,48453,48453,48,453,001812,2,1500000US484530018122,484530018122,2,BG,436024,0,"POLYGON ((-97.695162 30.325894, -97.692381 30.335125, -97.693271 30.335828, -97.68634499999999 30.332598, -97.69055399999999 30.328953, -97.69305199999999 30.324838, -97.695162 30.325894))"
484530018123,2774.0,48,453,001812,3,0.0,140.0,0.0,306.0,1746.0,1175.0,96.0,0.0,0.0,868.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,981.0,190.0,529.0,0.0,113.0,565.0,7606.0,0.0,70.0,506.0,29.8,88.0,33.0,0.0,1147.0,0.0,0.0,23.0,244.0,0.0,665.0,146.0,228.0,447.0,2504.0,22.0,53.0,0.0,172.0,192.0,71.0,80.0,162.0,330.0,165.0,868.0,1419.0,33.0,0.0,0.0,25.0,868.0,2774.0,0.0,0.0,0.0,190.0,0.0,981.0,0.0,12.0,326.0,64.0,314.0,43.0,330.0,0.0,0.0,69.0,73.0,0.0,0.0,0.0,451.0,2273.0,1109.0,492.0,75.0,2774.0,22.0,779.0,868.0,200.0,0.0,73.0,0.0,100.0,0.0,868.0,0.0,135300.0,284.0,0.0,0.0,22.0,0.0,9686.0,0.0,3.18,198.0,175.0,18.0,0.0,100.0,484530018123,48453001812,48453,48453,48,453,001812,3,1500000US484530018123,484530018123,3,BG,1193281,0,"POLYGON ((-97.705225 30.330911, -97.704275 30.332831, -97.70016 30.339315, -97.69955499999999 30.338855, -97.699422 30.338879, -97.696867 30.337788, -97.693412 30.33618, -97.693271 30.335828, -97.692381 30.335125, -97.695162 30.325894, -97.69573199999999 30.325001, -97.705626 30.329719, -97.705225 30.330911))"
484530018131,3680.0,48,453,001813,1,0.0,22.0,0.0,120.0,1726.0,2013.0,13.0,0.0,0.0,1241.0,0.0,9.0,0.0,0.0,35.0,0.0,84.0,35.0,1359.0,250.0,422.0,16.0,118.0,104.0,6281.0,0.0,70.0,955.0,24.3,111.0,0.0,0.0,1618.0,0.0,0.0,37.0,81.0,0.0,564.0,178.0,124.0,605.0,3227.0,179.0,0.0,25.0,296.0,339.0,17.0,203.0,308.0,560.0,361.0,1241.0,2094.0,0.0,0.0,0.0,8.0,1241.0,3680.0,0.0,110.0,15.0,0.0,0.0,1359.0,0.0,0.0,411.0,207.0,776.0,33.0,325.0,9.0,18.0,38.0,0.0,16.0,55.0,0.0,199.0,2662.0,998.0,389.0,69.0,3680.0,14.0,804.0,1241.0,102.0,0.0,0.0,0.0,0.0,0.0,1241.0,0.0,161400.0,187.0,0.0,0.0,12.0,0.0,15381.0,13.0,2.97,140.0,167.0,56.0,0.0,157.0,484530018131,48453001813,48453,48453,48,453,001813,1,1500000US484530018131,484530018131,1,BG,1287404,0,"POLYGON ((-97.70016 30.339315, -97.697159 30.344068, -97.693602 30.349704, -97.689122 30.356659, -97.688109 30.358259, -97.686504 30.357435, -97.684336 30.355964, -97.68603499999999 30.353997, -97.682457 30.350184, -97.68285299999999 30.349419, -97.68089499999999 30.347604, -97.67958999999999 30.345518, -97.679834 30.344527, -97.680824 30.345967, -97.68317599999999 30.346543, -97.684562 30.347787, -97.68666999999999 30.345827, -97.683717 30.343956, -97.68727199999999 30.339257, -97.69016099999999 30.340618, -97.689813 30.342564, -97.68796599999999 30.345732, -97.689971 30.347262, -97.690837 30.345814, -97.691312 30.346965, -97.694813 30.346902, -97.69955499999999 30.338855, -97.70016 30.339315))"
484530018132,2601.0,48,453,001813,2,0.0,86.0,0.0,120.0,1530.0,1250.0,32.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,20.0,0.0,94.0,0.0,879.0,231.0,422.0,19.0,103.0,104.0,6281.0,0.0,0.0,397.0,27.9,111.0,0.0,0.0,1264.0,0.0,0.0,0.0,118.0,0.0,564.0,178.0,124.0,188.0,2293.0,104.0,9.0,0.0,236.0,339.0,11.0,77.0,193.0,384.0,97.0,776.0,1368.0,0.0,52.0,0.0,0.0,776.0,2601.0,42.0,69.0,10.0,55.0,0.0,879.0,0.0,9.0,120.0,158.0,517.0,16.0,325.0,0.0,20.0,38.0,0.0,42.0,315.0,19.0,379.0,1872.0,886.0,195.0,69.0,2601.0,61.0,739.0,776.0,90.0,0.0,0.0,0.0,24.0,30.0,776.0,0.0,59300.0,187.0,0.0,0.0,33.0,0.0,16297.0,18.0,3.35,62.0,167.0,33.0,0.0,82.0,484530018132,48453001813,48453,48453,48,453,001813,2,1500000US484530018132,484530018132,2,BG,2256383,0,"POLYGON ((-97.69955499999999 30.338855, -97.694813 30.346902, -97.691312 30.346965, -97.690837 30.345814, -97.689971 30.347262, -97.68796599999999 30.345732, -97.689813 30.342564, -97.69016099999999 30.340618, -97.68727199999999 30.339257, -97.683717 30.343956, -97.68666999999999 30.345827, -97.684562 30.347787, -97.68317599999999 30.346543, -97.680824 30.345967, -97.679834 30.344527, -97.67958999999999 30.345518, -97.68089499999999 30.347604, -97.68285299999999 30.349419, -97.682457 30.350184, -97.68603499999999 30.353997, -97.684336 30.355964, -97.67897499999999 30.352605, -97.67598699999999 30.350775, -97.677475 30.345813, -97.67833899999999 30.343989, -97.680775 30.341214, -97.68634499999999 30.332598, -97.693271 30.335828, -97.693412 30.33618, -97.696867 30.337788, -97.699422 30.338879, -97.69955499999999 30.338855))"
484530018171,1118.0,48,453,001817,1,0.0,0.0,11.0,62.0,809.0,753.0,0.0,0.0,0.0,574.0,0.0,25.0,0.0,25.0,25.0,0.0,9.0,0.0,647.0,10.0,49.0,0.0,73.0,18.0,3568.0,0.0,0.0,500.0,35.2,0.0,0.0,0.0,640.0,0.0,0.0,0.0,12.0,0.0,57.0,49.0,0.0,0.0,996.0,0.0,0.0,0.0,20.0,104.0,23.0,112.0,122.0,131.0,103.0,574.0,765.0,0.0,0.0,0.0,0.0,574.0,1118.0,0.0,168.0,46.0,14.0,0.0,647.0,0.0,13.0,173.0,145.0,386.0,14.0,0.0,42.0,0.0,127.0,0.0,0.0,0.0,25.0,14.0,164.0,55.0,14.0,85.0,1118.0,0.0,748.0,574.0,99.0,0.0,0.0,0.0,0.0,13.0,574.0,0.0,89600.0,16.0,0.0,0.0,0.0,0.0,25230.0,0.0,1.95,128.0,0.0,0.0,0.0,0.0,484530018171,48453001817,48453,48453,48,453,001817,1,1500000US484530018171,484530018171,1,BG,393758,0,"POLYGON ((-97.733423 30.363901, -97.72887299999999 30.371263, -97.73003799999999 30.372166, -97.728905 30.37397, -97.72817999999999 30.374128, -97.72630199999999 30.373232, -97.729061 30.362911, -97.729343 30.361847, -97.733423 30.363901))"
484530018172,985.0,48,453,001817,2,0.0,0.0,0.0,62.0,887.0,510.0,13.0,0.0,0.0,692.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,837.0,0.0,49.0,0.0,145.0,18.0,3568.0,0.0,0.0,272.0,47.9,0.0,0.0,0.0,714.0,0.0,0.0,0.0,27.0,0.0,57.0,49.0,0.0,0.0,985.0,0.0,0.0,0.0,54.0,104.0,43.0,0.0,0.0,37.0,0.0,692.0,537.0,0.0,0.0,0.0,22.0,692.0,985.0,0.0,10.0,64.0,0.0,0.0,837.0,0.0,0.0,0.0,14.0,366.0,13.0,0.0,82.0,0.0,127.0,0.0,12.0,0.0,0.0,0.0,147.0,220.0,0.0,85.0,985.0,0.0,1016.0,692.0,280.0,0.0,0.0,0.0,0.0,49.0,692.0,0.0,136900.0,16.0,0.0,0.0,32.0,0.0,32294.0,0.0,1.42,77.0,0.0,0.0,0.0,0.0,484530018172,48453001817,48453,48453,48,453,001817,2,1500000US484530018172,484530018172,2,BG,1005726,0,"POLYGON ((-97.744125 30.359885, -97.74341899999999 30.361301, -97.74084499999999 30.367447, -97.733423 30.363901, -97.729343 30.361847, -97.730864 30.356212, -97.735417 30.358313, -97.736497 30.356807, -97.73948 30.358084, -97.74375099999999 30.359735, -97.744125 30.359885))"
484530018173,1474.0,48,453,001817,3,0.0,0.0,0.0,62.0,1166.0,1010.0,0.0,0.0,0.0,738.0,0.0,20.0,0.0,25.0,48.0,0.0,0.0,0.0,786.0,77.0,49.0,0.0,48.0,18.0,3568.0,0.0,13.0,257.0,38.3,0.0,0.0,0.0,740.0,0.0,0.0,0.0,53.0,0.0,57.0,49.0,0.0,0.0,1319.0,0.0,0.0,0.0,107.0,104.0,0.0,78.0,108.0,156.0,53.0,738.0,1063.0,0.0,0.0,17.0,29.0,738.0,1474.0,0.0,53.0,16.0,0.0,0.0,786.0,0.0,13.0,0.0,118.0,451.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,161.0,67.0,14.0,85.0,1474.0,0.0,908.0,738.0,140.0,0.0,0.0,0.0,0.0,0.0,738.0,0.0,257600.0,16.0,0.0,0.0,0.0,0.0,45858.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,484530018173,48453001817,48453,48453,48,453,001817,3,1500000US484530018173,484530018173,3,BG,1107390,0,"POLYGON ((-97.73960599999999 30.370436, -97.73652 30.377579, -97.736176 30.378682, -97.72817999999999 30.374128, -97.728905 30.37397, -97.73003799999999 30.372166, -97.72887299999999 30.371263, -97.733423 30.363901, -97.74084499999999 30.367447, -97.73960599999999 30.370436))"
484530018181,1669.0,48,453,001818,1,0.0,216.0,0.0,46.0,1101.0,991.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,669.0,99.0,88.0,40.0,43.0,320.0,5391.0,0.0,19.0,290.0,32.2,16.0,0.0,0.0,830.0,0.0,0.0,0.0,58.0,0.0,133.0,70.0,45.0,367.0,1448.0,0.0,0.0,0.0,128.0,176.0,15.0,122.0,109.0,209.0,40.0,626.0,1049.0,0.0,0.0,0.0,0.0,626.0,1669.0,0.0,0.0,0.0,55.0,0.0,669.0,0.0,0.0,58.0,52.0,372.0,71.0,117.0,26.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,962.0,675.0,343.0,16.0,1669.0,51.0,1015.0,626.0,54.0,0.0,0.0,0.0,0.0,24.0,626.0,0.0,160700.0,122.0,0.0,0.0,0.0,0.0,25567.0,0.0,2.67,66.0,47.0,0.0,0.0,0.0,484530018181,48453001818,48453,48453,48,453,001818,1,1500000US484530018181,484530018181,1,BG,980242,0,"POLYGON ((-97.72630199999999 30.373232, -97.72391399999999 30.372095, -97.720868 30.370728, -97.719461 30.369492, -97.71865699999999 30.36817, -97.717979 30.365531, -97.71737999999999 30.363234, -97.720692 30.362408, -97.722848 30.361207, -97.72411799999999 30.360954, -97.729061 30.362911, -97.72630199999999 30.373232))"
484530018182,1912.0,48,453,001818,2,0.0,0.0,0.0,46.0,1165.0,999.0,0.0,0.0,0.0,711.0,0.0,14.0,0.0,0.0,48.0,0.0,0.0,0.0,808.0,174.0,88.0,0.0,97.0,320.0,5391.0,0.0,16.0,364.0,32.1,16.0,0.0,0.0,944.0,0.0,0.0,53.0,130.0,0.0,133.0,70.0,45.0,142.0,1532.0,0.0,0.0,0.0,110.0,176.0,0.0,206.0,28.0,312.0,211.0,711.0,1129.0,0.0,0.0,0.0,0.0,711.0,1912.0,0.0,32.0,11.0,13.0,0.0,808.0,0.0,0.0,0.0,53.0,395.0,0.0,117.0,14.0,11.0,0.0,0.0,0.0,0.0,32.0,120.0,834.0,432.0,102.0,16.0,1912.0,45.0,868.0,711.0,80.0,0.0,0.0,0.0,48.0,0.0,711.0,0.0,194400.0,122.0,0.0,0.0,30.0,0.0,23143.0,0.0,2.69,77.0,47.0,0.0,0.0,88.0,484530018182,48453001818,48453,48453,48,453,001818,2,1500000US484530018182,484530018182,2,BG,938722,0,"POLYGON ((-97.722848 30.361207, -97.720692 30.362408, -97.71737999999999 30.363234, -97.71305599999999 30.348739, -97.712705 30.348133, -97.71243899999999 30.347805, -97.713083 30.346837, -97.713978 30.348013, -97.722662 30.352228, -97.721965 30.358913, -97.722848 30.361207))"
