index,B16004_007E,state,county,tract,block group,B15003_007E,C24010_019E,B19301_001E,B27001_005E,B15003_011E,B25003_003E,B03002_005E,B15003_013E,B11001_006E,B19055_002E,B15003_003E,B16004_039E,B27001_048E,B16004_034E,B27001_020E,B27001_017E,B23025_003E,B27001_042E,B15003_001E,C24010_032E,B16004_012E,B27001_054E,B27001_026E,B11005_003E,B01001_024E,B01001_046E,B25003_001E,B16004_067E,B01001_003E,B01001_020E,B03002_004E,B17021_001E,B01001_045E,B16004_013E,B01001_027E,B25064_001E,B01002_001E,B25044_010E,B15003_016E,B16004_056E,B15003_015E,B03002_006E,B01001_044E,B16004_062E,B16004_061E,B27001_029E,B01001_001E,B27001_011E,B25044_003E,B01001_047E,B27001_023E,B01001_021E,B15003_014E,B15003_009E,B25024_010E,B16004_001E,B15003_005E,B25024_001E,B15003_010E,B16004_057E,B27001_036E,B27001_008E,B17021_002E,B03002_001E,B27001_014E,C24010_055E,B25002_003E,B01001_023E,B15003_012E,B15003_008E,B16004_029E,B16004_052E,B16004_035E,C24010_001E,B25044_001E,B16004_044E,B01001_049E,B27001_051E,B19055_001E,B27001_039E,B27001_001E,B16004_040E,B15003_006E,B27001_045E,B25002_001E,B01001_026E,B15003_004E,B19001_001E,B27001_033E,B16004_023E,B11001_001E,B23025_005E,B16004_030E,B16004_045E,B16004_008E,B01001_048E,B16004_018E,B16004_022E,B16004_051E,C24010_038E,B19001_017E,B16004_017E,B27001_057E,B11005_005E,B16004_066E,B03002_012E,C24010_068E,B01001_022E,B25077_001E,B01001_025E,B15003_002E,B25010_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530002052,0.0,48,453,000205,2,0.0,51.0,39322.0,19.0,0.0,627.0,15.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,16.0,21.0,1121.0,56.0,1180.0,62.0,0.0,0.0,0.0,98.0,0.0,0.0,853.0,0.0,112.0,15.0,80.0,1495.0,0.0,0.0,21.0,800.0,31.8,97.0,17.0,0.0,65.0,67.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1362.0,0.0,895.0,0.0,0.0,0.0,0.0,223.0,1495.0,138.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,853.0,0.0,0.0,0.0,853.0,93.0,3800.0,0.0,17.0,0.0,895.0,557.0,0.0,853.0,0.0,0.0,853.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,40.0,0.0,0.0,17.0,0.0,137.0,0.0,0.0,337000.0,16.0,0.0,1.75,484530002052,48453000205,48453,48453,48,453,000205,2,1500000US484530002052,484530002052,2,BG,651799,0,"POLYGON Z ((-97.735856 30.324183 0, -97.73159299999999 30.330871 0, -97.72792199999999 30.329055 0, -97.72633599999999 30.325943 0, -97.728252 30.322948 0, -97.73082099999999 30.31877 0, -97.731133 30.318265 0, -97.733537 30.319415 0, -97.73187899999999 30.322182 0, -97.73398999999999 30.323309 0, -97.735856 30.324183 0))"
484530002053,0.0,48,453,000205,3,0.0,0.0,43780.0,19.0,0.0,169.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0,16.0,21.0,477.0,56.0,482.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,367.0,0.0,59.0,17.0,21.0,607.0,0.0,0.0,0.0,936.0,37.1,25.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,607.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,548.0,0.0,410.0,0.0,0.0,0.0,0.0,37.0,607.0,138.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,367.0,0.0,0.0,0.0,367.0,93.0,3800.0,0.0,0.0,0.0,410.0,192.0,0.0,367.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,20.0,38.0,0.0,22.0,0.0,73.0,0.0,15.0,251700.0,0.0,0.0,1.65,484530002053,48453000205,48453,48453,48,453,000205,3,1500000US484530002053,484530002053,3,BG,282812,0,"POLYGON Z ((-97.73961299999999 30.325852 0, -97.735856 30.324183 0, -97.73398999999999 30.323309 0, -97.73754699999999 30.317658 0, -97.73956099999999 30.318595 0, -97.73918399999999 30.319278 0, -97.739334 30.322012 0, -97.73961299999999 30.325852 0))"
484530002061,0.0,48,453,000206,1,0.0,39.0,56043.0,0.0,0.0,228.0,0.0,0.0,39.0,79.0,0.0,0.0,7.0,0.0,7.0,10.0,841.0,34.0,982.0,10.0,0.0,0.0,0.0,180.0,0.0,0.0,572.0,0.0,34.0,0.0,25.0,1249.0,28.0,0.0,95.0,1368.0,33.2,11.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1249.0,44.0,0.0,11.0,22.0,18.0,0.0,0.0,0.0,1120.0,0.0,631.0,0.0,0.0,0.0,0.0,46.0,1249.0,57.0,86.0,59.0,13.0,0.0,0.0,11.0,0.0,0.0,835.0,572.0,0.0,10.0,20.0,572.0,36.0,3331.0,0.0,0.0,12.0,631.0,693.0,0.0,572.0,0.0,0.0,572.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,448.0,38.0,0.0,0.0,36.0,0.0,108.0,0.0,0.0,357900.0,12.0,11.0,2.18,484530002061,48453000206,48453,48453,48,453,000206,1,1500000US484530002061,484530002061,1,BG,593878,0,"POLYGON Z ((-97.749292 30.320717 0, -97.745909 30.320057 0, -97.745498 30.320406 0, -97.74609699999999 30.326141 0, -97.743883 30.325069 0, -97.739334 30.322012 0, -97.73918399999999 30.319278 0, -97.73956099999999 30.318595 0, -97.74156699999999 30.315401 0, -97.748289 30.318568 0, -97.749118 30.318876 0, -97.749292 30.320717 0))"
484530002062,0.0,48,453,000206,2,0.0,15.0,68597.0,0.0,0.0,31.0,0.0,0.0,0.0,65.0,0.0,0.0,7.0,0.0,7.0,10.0,470.0,34.0,615.0,0.0,0.0,0.0,0.0,105.0,27.0,11.0,325.0,0.0,52.0,0.0,61.0,811.0,8.0,0.0,60.0,1003.0,40.2,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,811.0,44.0,0.0,0.0,22.0,15.0,0.0,0.0,0.0,699.0,0.0,335.0,0.0,0.0,0.0,0.0,10.0,811.0,57.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,325.0,0.0,12.0,20.0,325.0,36.0,3331.0,0.0,0.0,12.0,335.0,393.0,0.0,325.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,228.0,95.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,428900.0,13.0,0.0,2.5,484530002062,48453000206,48453,48453,48,453,000206,2,1500000US484530002062,484530002062,2,BG,549552,0,"POLYGON Z ((-97.74974899999999 30.334495 0, -97.74557899999999 30.33581 0, -97.741908 30.335104 0, -97.741269 30.328061 0, -97.74414299999999 30.328014 0, -97.743883 30.325069 0, -97.74609699999999 30.326141 0, -97.74688999999999 30.327143 0, -97.746358 30.330421 0, -97.748971 30.332932 0, -97.74974899999999 30.334495 0))"
484530002063,0.0,48,453,000206,3,0.0,70.0,30864.0,0.0,0.0,729.0,0.0,0.0,79.0,190.0,0.0,9.0,7.0,0.0,7.0,10.0,843.0,34.0,824.0,10.0,0.0,0.0,0.0,82.0,17.0,10.0,789.0,15.0,23.0,23.0,81.0,1271.0,0.0,0.0,44.0,900.0,29.8,234.0,31.0,0.0,44.0,55.0,0.0,0.0,0.0,0.0,1271.0,44.0,20.0,0.0,22.0,0.0,15.0,0.0,0.0,1204.0,0.0,821.0,0.0,0.0,0.0,0.0,313.0,1271.0,57.0,84.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,828.0,789.0,0.0,47.0,20.0,789.0,36.0,3331.0,0.0,0.0,12.0,821.0,585.0,0.0,789.0,0.0,0.0,789.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,359.0,9.0,0.0,0.0,48.0,0.0,146.0,0.0,0.0,95000.0,0.0,0.0,1.61,484530002063,48453000206,48453,48453,48,453,000206,3,1500000US484530002063,484530002063,3,BG,339642,0,"POLYGON Z ((-97.74414299999999 30.328014 0, -97.741269 30.328061 0, -97.741908 30.335104 0, -97.73982199999999 30.334852 0, -97.740065 30.332473 0, -97.73961299999999 30.325852 0, -97.739334 30.322012 0, -97.743883 30.325069 0, -97.74414299999999 30.328014 0))"
484530003021,0.0,48,453,000302,1,0.0,103.0,38301.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,129.0,967.0,148.0,890.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,816.0,0.0,24.0,0.0,18.0,1189.0,0.0,0.0,11.0,918.0,31.5,46.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1189.0,91.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1154.0,0.0,866.0,0.0,0.0,0.0,0.0,254.0,1189.0,63.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,816.0,0.0,0.0,16.0,816.0,38.0,4952.0,0.0,0.0,15.0,866.0,547.0,0.0,816.0,0.0,0.0,816.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,26.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,382800.0,0.0,0.0,1.46,484530003021,48453000302,48453,48453,48,453,000302,1,1500000US484530003021,484530003021,1,BG,283406,0,"POLYGON Z ((-97.73297599999999 30.310843 0, -97.72838999999999 30.308633 0, -97.73124299999999 30.304205 0, -97.73579599999999 30.30639 0, -97.73297599999999 30.310843 0))"
484530003022,0.0,48,453,000302,2,5.0,127.0,23615.0,0.0,0.0,647.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,140.0,129.0,828.0,148.0,716.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,676.0,0.0,0.0,0.0,4.0,1099.0,0.0,0.0,0.0,819.0,26.0,86.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1125.0,91.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1125.0,0.0,694.0,0.0,0.0,0.0,0.0,482.0,1125.0,63.0,90.0,18.0,0.0,0.0,0.0,54.0,0.0,13.0,737.0,676.0,0.0,0.0,16.0,676.0,38.0,4952.0,0.0,0.0,15.0,694.0,529.0,0.0,676.0,0.0,0.0,676.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,16.0,0.0,0.0,54.0,0.0,342.0,0.0,0.0,373700.0,0.0,0.0,1.62,484530003022,48453000302,48453,48453,48,453,000302,2,1500000US484530003022,484530003022,2,BG,232391,0,"POLYGON Z ((-97.73579599999999 30.30639 0, -97.73124299999999 30.304205 0, -97.733548 30.30053 0, -97.738147 30.302741 0, -97.73579599999999 30.30639 0))"
484530003023,0.0,48,453,000302,3,0.0,21.0,41503.0,0.0,0.0,326.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,140.0,129.0,479.0,148.0,452.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,436.0,0.0,9.0,10.0,0.0,684.0,0.0,0.0,10.0,1125.0,26.0,81.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,684.0,91.0,0.0,12.0,84.0,29.0,0.0,0.0,0.0,665.0,0.0,436.0,0.0,0.0,0.0,0.0,187.0,684.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,436.0,0.0,0.0,16.0,436.0,38.0,4952.0,0.0,0.0,15.0,436.0,328.0,0.0,436.0,0.0,0.0,436.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,223500.0,19.0,0.0,1.57,484530003023,48453000302,48453,48453,48,453,000302,3,1500000US484530003023,484530003023,3,BG,338232,0,"POLYGON Z ((-97.724661 30.306865 0, -97.72447199999999 30.307101 0, -97.72093699999999 30.305483 0, -97.71961499999999 30.304854 0, -97.720984 30.302657 0, -97.722386 30.299682 0, -97.72754999999999 30.30224 0, -97.724661 30.306865 0))"
484530003024,0.0,48,453,000302,4,0.0,17.0,38351.0,0.0,0.0,253.0,0.0,0.0,31.0,47.0,0.0,29.0,0.0,0.0,140.0,129.0,475.0,148.0,594.0,0.0,0.0,0.0,0.0,105.0,16.0,0.0,366.0,0.0,15.0,0.0,0.0,818.0,16.0,0.0,0.0,896.0,34.9,66.0,0.0,0.0,23.0,104.0,15.0,0.0,0.0,0.0,818.0,91.0,15.0,0.0,84.0,0.0,0.0,0.0,16.0,803.0,0.0,455.0,0.0,0.0,0.0,0.0,170.0,818.0,63.0,76.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,366.0,0.0,0.0,16.0,366.0,38.0,4952.0,0.0,0.0,15.0,455.0,348.0,0.0,366.0,0.0,0.0,366.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,15.0,0.0,300.0,0.0,0.0,281400.0,0.0,16.0,2.23,484530003024,48453000302,48453,48453,48,453,000302,4,1500000US484530003024,484530003024,4,BG,488686,0,"POLYGON Z ((-97.722386 30.299682 0, -97.720984 30.302657 0, -97.71961499999999 30.304854 0, -97.715981 30.303624 0, -97.715267 30.302011 0, -97.719719 30.294945 0, -97.72013 30.294284 0, -97.723286 30.295792 0, -97.722386 30.299682 0))"
484530003025,0.0,48,453,000302,5,0.0,48.0,42929.0,0.0,0.0,389.0,0.0,0.0,14.0,120.0,0.0,0.0,0.0,0.0,140.0,129.0,716.0,148.0,848.0,0.0,0.0,0.0,0.0,108.0,0.0,47.0,634.0,0.0,32.0,14.0,10.0,1162.0,9.0,0.0,27.0,900.0,35.2,47.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,0.0,1162.0,91.0,0.0,10.0,84.0,20.0,0.0,0.0,0.0,1103.0,0.0,678.0,0.0,0.0,0.0,0.0,196.0,1162.0,63.0,15.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,626.0,634.0,0.0,0.0,16.0,634.0,38.0,4952.0,0.0,0.0,15.0,678.0,506.0,0.0,634.0,0.0,0.0,634.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,35.0,0.0,0.0,0.0,0.0,147.0,0.0,24.0,459900.0,11.0,0.0,1.83,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,709657,0,"POLYGON Z ((-97.73124299999999 30.304205 0, -97.72838999999999 30.308633 0, -97.724661 30.306865 0, -97.72754999999999 30.30224 0, -97.722386 30.299682 0, -97.723286 30.295792 0, -97.727282 30.297486 0, -97.729778 30.298707 0, -97.733548 30.30053 0, -97.73124299999999 30.304205 0))"
484530003041,0.0,48,453,000304,1,0.0,38.0,29829.0,10.0,0.0,614.0,0.0,39.0,144.0,51.0,0.0,0.0,68.0,0.0,0.0,104.0,1099.0,10.0,922.0,51.0,0.0,0.0,0.0,107.0,15.0,0.0,734.0,0.0,73.0,9.0,22.0,1570.0,0.0,0.0,54.0,826.0,28.1,67.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,1591.0,32.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,1464.0,0.0,767.0,48.0,0.0,0.0,0.0,636.0,1591.0,132.0,129.0,33.0,0.0,15.0,0.0,48.0,0.0,0.0,955.0,734.0,0.0,0.0,0.0,734.0,57.0,3317.0,0.0,0.0,18.0,767.0,787.0,0.0,734.0,8.0,0.0,734.0,144.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,489.0,34.0,0.0,0.0,98.0,0.0,489.0,0.0,0.0,221100.0,0.0,15.0,2.14,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,592214,0,"POLYGON Z ((-97.71736799999999 30.308364 0, -97.716476 30.309751 0, -97.71592199999999 30.31056 0, -97.715817 30.312169 0, -97.715068 30.314008 0, -97.70943 30.311346 0, -97.710448 30.30959 0, -97.712423 30.306487 0, -97.715267 30.302011 0, -97.715981 30.303624 0, -97.71961499999999 30.304854 0, -97.71736799999999 30.308364 0))"
484530003042,0.0,48,453,000304,2,0.0,19.0,39248.0,10.0,0.0,471.0,0.0,0.0,14.0,16.0,0.0,0.0,68.0,0.0,0.0,104.0,1174.0,10.0,970.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,721.0,0.0,59.0,0.0,0.0,1747.0,3.0,0.0,61.0,1048.0,26.8,77.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1747.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1627.0,0.0,779.0,0.0,0.0,0.0,0.0,304.0,1747.0,132.0,66.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.0,721.0,0.0,7.0,0.0,721.0,57.0,3317.0,0.0,0.0,18.0,779.0,788.0,0.0,721.0,8.0,0.0,721.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,91.0,0.0,0.0,7.0,0.0,128.0,0.0,9.0,389200.0,0.0,0.0,2.42,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,598868,0,"POLYGON Z ((-97.72447199999999 30.307101 0, -97.71852799999999 30.316422 0, -97.71552899999999 30.314949 0, -97.71462799999999 30.315025 0, -97.715068 30.314008 0, -97.715817 30.312169 0, -97.71592199999999 30.31056 0, -97.716476 30.309751 0, -97.71736799999999 30.308364 0, -97.71961499999999 30.304854 0, -97.72093699999999 30.305483 0, -97.72447199999999 30.307101 0))"
484530003051,0.0,48,453,000305,1,0.0,87.0,42203.0,0.0,0.0,461.0,0.0,0.0,22.0,77.0,0.0,0.0,10.0,0.0,0.0,90.0,902.0,202.0,945.0,0.0,0.0,0.0,0.0,97.0,0.0,12.0,623.0,0.0,13.0,0.0,0.0,1145.0,0.0,0.0,48.0,1020.0,31.3,11.0,0.0,0.0,6.0,62.0,0.0,0.0,0.0,0.0,1145.0,0.0,12.0,0.0,12.0,24.0,0.0,0.0,0.0,1084.0,0.0,666.0,0.0,0.0,0.0,0.0,186.0,1145.0,150.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,623.0,0.0,0.0,0.0,623.0,35.0,3114.0,0.0,0.0,17.0,666.0,596.0,0.0,623.0,22.0,0.0,623.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,29.0,0.0,0.0,22.0,0.0,91.0,0.0,0.0,296200.0,0.0,0.0,1.84,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,426300,0,"POLYGON Z ((-97.727559 30.310896 0, -97.72581699999999 30.311229 0, -97.72287 30.315682 0, -97.72118599999999 30.317708 0, -97.71852799999999 30.316422 0, -97.72447199999999 30.307101 0, -97.724661 30.306865 0, -97.72838999999999 30.308633 0, -97.727559 30.310896 0))"
484530003052,0.0,48,453,000305,2,0.0,8.0,33555.0,0.0,0.0,347.0,0.0,0.0,8.0,9.0,0.0,0.0,10.0,0.0,0.0,90.0,476.0,202.0,455.0,20.0,0.0,0.0,0.0,17.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,7.0,821.0,29.3,38.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,570.0,0.0,443.0,0.0,0.0,0.0,0.0,133.0,577.0,150.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,419.0,0.0,0.0,0.0,419.0,35.0,3114.0,0.0,0.0,17.0,443.0,342.0,0.0,419.0,22.0,0.0,419.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,19.0,0.0,0.0,12.0,0.0,118.0,0.0,0.0,377300.0,0.0,0.0,1.38,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,621511,0,"POLYGON Z ((-97.73222299999999 30.316499 0, -97.731133 30.318265 0, -97.73082099999999 30.31877 0, -97.72548599999999 30.316343 0, -97.72287 30.315682 0, -97.72581699999999 30.311229 0, -97.727559 30.310896 0, -97.72838999999999 30.308633 0, -97.73297599999999 30.310843 0, -97.73222299999999 30.316499 0))"
484530003053,0.0,48,453,000305,3,0.0,91.0,27276.0,0.0,0.0,581.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,90.0,1096.0,202.0,972.0,20.0,0.0,0.0,0.0,41.0,0.0,0.0,750.0,0.0,18.0,0.0,0.0,1399.0,0.0,0.0,24.0,867.0,28.2,51.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1357.0,0.0,786.0,0.0,0.0,0.0,0.0,405.0,1399.0,150.0,142.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,750.0,0.0,0.0,0.0,750.0,35.0,3114.0,0.0,0.0,17.0,786.0,763.0,0.0,750.0,22.0,0.0,750.0,149.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,477.0,16.0,0.0,0.0,0.0,0.0,237.0,0.0,9.0,269900.0,0.0,0.0,1.87,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,432264,0,"POLYGON Z ((-97.728252 30.322948 0, -97.72134899999999 30.319254 0, -97.720517 30.318764 0, -97.72118599999999 30.317708 0, -97.72287 30.315682 0, -97.72548599999999 30.316343 0, -97.73082099999999 30.31877 0, -97.728252 30.322948 0))"
484530003061,0.0,48,453,000306,1,36.0,97.0,43743.0,0.0,0.0,925.0,0.0,55.0,178.0,135.0,0.0,0.0,44.0,0.0,62.0,32.0,2086.0,74.0,2224.0,16.0,0.0,0.0,0.0,374.0,0.0,33.0,1471.0,0.0,217.0,17.0,361.0,3289.0,24.0,0.0,166.0,1305.0,32.6,145.0,8.0,0.0,43.0,96.0,25.0,0.0,0.0,0.0,3303.0,81.0,8.0,0.0,50.0,8.0,0.0,0.0,0.0,2920.0,0.0,1564.0,0.0,0.0,10.0,0.0,563.0,3303.0,35.0,162.0,93.0,0.0,50.0,0.0,64.0,0.0,0.0,1999.0,1471.0,0.0,0.0,15.0,1471.0,53.0,3280.0,0.0,0.0,56.0,1564.0,1650.0,0.0,1471.0,0.0,0.0,1471.0,87.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,921.0,101.0,0.0,0.0,123.0,0.0,974.0,6.0,17.0,379200.0,0.0,0.0,2.24,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3368404,0,"POLYGON Z ((-97.710448 30.30959 0, -97.709755 30.309108 0, -97.698876 30.303907 0, -97.69536099999999 30.301562 0, -97.69023199999999 30.300942 0, -97.68940000000001 30.299679 0, -97.685908 30.300152 0, -97.68705899999999 30.298182 0, -97.68920299999999 30.29462 0, -97.689289 30.291566 0, -97.69035099999999 30.289913 0, -97.692021 30.289499 0, -97.695212 30.290203 0, -97.69856799999999 30.289089 0, -97.702045 30.287062 0, -97.706374 30.286254 0, -97.70725299999999 30.289189 0, -97.707939 30.295608 0, -97.70974299999999 30.298787 0, -97.709211 30.302643 0, -97.712423 30.306487 0, -97.710448 30.30959 0))"
484530003071,0.0,48,453,000307,1,0.0,155.0,34178.0,0.0,5.0,406.0,0.0,24.0,43.0,121.0,0.0,0.0,0.0,0.0,56.0,14.0,1282.0,79.0,1427.0,27.0,0.0,14.0,0.0,200.0,25.0,39.0,805.0,0.0,71.0,11.0,109.0,1971.0,54.0,0.0,81.0,1063.0,34.5,58.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,1971.0,0.0,5.0,12.0,10.0,11.0,0.0,0.0,0.0,1819.0,0.0,855.0,86.0,0.0,0.0,0.0,503.0,1971.0,84.0,35.0,50.0,9.0,0.0,0.0,52.0,0.0,0.0,1145.0,805.0,0.0,8.0,9.0,805.0,15.0,1971.0,0.0,0.0,11.0,855.0,1013.0,0.0,805.0,0.0,0.0,805.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,27.0,0.0,0.0,16.0,0.0,596.0,0.0,6.0,328100.0,4.0,0.0,2.45,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214065,0,"POLYGON Z ((-97.715267 30.302011 0, -97.712423 30.306487 0, -97.709211 30.302643 0, -97.70974299999999 30.298787 0, -97.707939 30.295608 0, -97.70725299999999 30.289189 0, -97.708112 30.289222 0, -97.71356399999999 30.291765 0, -97.719719 30.294945 0, -97.715267 30.302011 0))"
484530004011,0.0,48,453,000401,1,0.0,48.0,49290.0,0.0,0.0,352.0,0.0,0.0,51.0,103.0,0.0,0.0,18.0,0.0,13.0,29.0,1283.0,109.0,1348.0,0.0,0.0,0.0,0.0,177.0,9.0,7.0,742.0,0.0,29.0,16.0,104.0,1714.0,7.0,0.0,39.0,1394.0,31.3,18.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1728.0,130.0,0.0,7.0,14.0,16.0,0.0,0.0,0.0,1660.0,0.0,805.0,0.0,0.0,0.0,0.0,36.0,1728.0,79.0,101.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,742.0,0.0,0.0,0.0,742.0,48.0,3333.0,0.0,12.0,6.0,805.0,867.0,0.0,742.0,0.0,0.0,742.0,44.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,599.0,48.0,0.0,0.0,42.0,0.0,224.0,0.0,14.0,289500.0,7.0,0.0,2.33,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839804,0,"POLYGON Z ((-97.72013 30.294284 0, -97.719719 30.294945 0, -97.71356399999999 30.291765 0, -97.71842599999999 30.284411 0, -97.727401 30.283078 0, -97.72013 30.294284 0))"
484530004012,0.0,48,453,000401,2,0.0,86.0,16927.0,0.0,0.0,699.0,0.0,0.0,26.0,31.0,0.0,0.0,18.0,0.0,13.0,29.0,920.0,109.0,566.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,798.0,0.0,0.0,0.0,43.0,1396.0,0.0,0.0,0.0,986.0,23.2,118.0,10.0,0.0,0.0,297.0,9.0,0.0,0.0,0.0,1631.0,130.0,0.0,0.0,14.0,8.0,0.0,0.0,10.0,1631.0,0.0,965.0,0.0,0.0,0.0,0.0,745.0,1631.0,79.0,154.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,798.0,0.0,0.0,0.0,798.0,48.0,3333.0,0.0,0.0,6.0,965.0,807.0,0.0,798.0,0.0,0.0,798.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,7.0,0.0,0.0,0.0,0.0,344.0,0.0,32.0,455100.0,0.0,0.0,1.73,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342888,0,"POLYGON Z ((-97.73430399999999 30.280372 0, -97.733547 30.280852 0, -97.73405299999999 30.283213 0, -97.73360699999999 30.287574 0, -97.73409599999999 30.28818 0, -97.73361299999999 30.28906 0, -97.729406 30.291082 0, -97.727282 30.297486 0, -97.723286 30.295792 0, -97.72013 30.294284 0, -97.727401 30.283078 0, -97.72899 30.280654 0, -97.730048 30.278506 0, -97.735709 30.279977 0, -97.73430399999999 30.280372 0))"
