index,B25024_001E,state,county,tract,block group,B16004_029E,B25044_010E,B19301_001E,B15003_002E,B15003_001E,B27001_023E,B15003_004E,B15003_016E,B01001_026E,B16004_051E,B19055_001E,B15003_003E,B16004_066E,B27001_017E,B01001_021E,B01001_027E,B16004_035E,B15003_005E,C24010_001E,B16004_007E,B15003_013E,B01001_049E,B25024_010E,B16004_062E,B03002_001E,B01001_024E,B01001_001E,B16004_022E,B16004_018E,B15003_008E,B17021_002E,B03002_005E,B03002_012E,B27001_005E,B25044_003E,B01001_048E,B16004_034E,B27001_033E,B03002_006E,C24010_038E,B16004_030E,B15003_006E,B25002_001E,C24010_068E,B16004_061E,B15003_014E,B17021_001E,B16004_052E,B15003_010E,B27001_042E,B16004_001E,B25002_003E,B25010_001E,B27001_011E,B27001_020E,B16004_040E,B15003_015E,C24010_055E,B01001_022E,B16004_067E,B27001_026E,B27001_048E,B01001_023E,B01002_001E,B27001_014E,B01001_045E,B16004_057E,B01001_044E,B27001_036E,B19001_017E,B03002_004E,C24010_032E,B23025_003E,B19055_002E,B25003_003E,B27001_057E,B01001_046E,B15003_011E,B27001_045E,B16004_039E,B16004_012E,B01001_025E,B16004_008E,B27001_001E,B16004_017E,B11005_005E,B25077_001E,B15003_007E,B27001_029E,B15003_012E,B01001_003E,B16004_045E,B25003_001E,B16004_023E,B15003_009E,B11001_006E,B23025_005E,B16004_044E,B25044_001E,B27001_008E,B27001_039E,B16004_056E,B16004_013E,C24010_019E,B01001_020E,B11005_003E,B25064_001E,B27001_054E,B19001_001E,B27001_051E,B11001_001E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482013436003,409.0,48,201,343600,3,0.0,13.0,37427.0,0.0,568.0,39.0,0.0,0.0,323.0,0.0,299.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,417.0,0.0,14.0,0.0,0.0,0.0,707.0,9.0,707.0,0.0,0.0,0.0,135.0,0.0,138.0,0.0,0.0,8.0,0.0,0.0,0.0,154.0,0.0,0.0,409.0,0.0,0.0,24.0,707.0,0.0,0.0,30.0,669.0,110.0,2.24,13.0,99.0,0.0,7.0,77.0,0.0,0.0,0.0,18.0,0.0,52.2,41.0,0.0,0.0,0.0,0.0,8.0,31.0,7.0,417.0,77.0,82.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2922.0,0.0,27.0,96100.0,0.0,0.0,14.0,32.0,0.0,299.0,0.0,0.0,13.0,0.0,0.0,299.0,8.0,9.0,0.0,0.0,10.0,0.0,53.0,1056.0,0.0,299.0,16.0,299.0,17.0,482013436003,48201343600,48201,48201,48,201,343600,3,1500000US482013436003,482013436003,3,BG,886421,0,"POLYGON ((-95.019425 29.673254, -95.01733999999999 29.673305, -95.01714799999999 29.668, -95.016435 29.666873, -95.014602 29.66772, -95.00996099999999 29.660189, -95.014668 29.657983, -95.01749199999999 29.65668, -95.01912999999999 29.656378, -95.019114 29.657677, -95.01920699999999 29.661551, -95.01927499999999 29.665517, -95.019425 29.673254))"
482013437001,433.0,48,201,343700,1,67.0,20.0,17686.0,25.0,868.0,14.0,0.0,47.0,679.0,0.0,408.0,0.0,0.0,47.0,9.0,102.0,0.0,0.0,638.0,0.0,29.0,0.0,0.0,0.0,1397.0,12.0,1397.0,0.0,0.0,0.0,221.0,0.0,643.0,0.0,0.0,13.0,0.0,15.0,0.0,281.0,30.0,0.0,433.0,0.0,0.0,28.0,1397.0,0.0,45.0,77.0,1243.0,25.0,3.42,88.0,16.0,0.0,9.0,82.0,17.0,0.0,0.0,47.0,12.0,31.4,13.0,0.0,0.0,0.0,25.0,0.0,301.0,81.0,684.0,94.0,239.0,0.0,28.0,26.0,47.0,0.0,0.0,0.0,0.0,3246.0,0.0,122.0,88000.0,11.0,0.0,7.0,52.0,0.0,408.0,0.0,30.0,168.0,46.0,0.0,408.0,0.0,31.0,0.0,0.0,172.0,17.0,212.0,789.0,0.0,408.0,12.0,408.0,18.0,482013437001,48201343700,48201,48201,48,201,343700,1,1500000US482013437001,482013437001,1,BG,4047584,38305,"POLYGON ((-95.03962 29.684398, -95.038866 29.685843, -95.03662299999999 29.686744, -95.030508 29.684943, -95.019621 29.681628, -95.019688 29.680975, -95.019425 29.673254, -95.01927499999999 29.665517, -95.03703299999999 29.665182, -95.039174 29.66514, -95.039435 29.681143, -95.03962 29.684398))"
482013437002,340.0,48,201,343700,2,29.0,16.0,25331.0,16.0,620.0,14.0,0.0,0.0,474.0,0.0,321.0,0.0,0.0,47.0,37.0,45.0,0.0,0.0,373.0,0.0,41.0,12.0,0.0,0.0,851.0,13.0,851.0,0.0,0.0,0.0,125.0,0.0,189.0,0.0,10.0,13.0,0.0,15.0,0.0,154.0,0.0,0.0,340.0,0.0,0.0,34.0,851.0,0.0,17.0,77.0,790.0,19.0,2.65,88.0,16.0,0.0,29.0,19.0,6.0,0.0,0.0,47.0,10.0,43.7,13.0,14.0,0.0,5.0,25.0,20.0,130.0,16.0,373.0,85.0,95.0,0.0,22.0,0.0,47.0,0.0,0.0,5.0,0.0,3246.0,0.0,5.0,77000.0,14.0,0.0,0.0,16.0,0.0,321.0,0.0,0.0,54.0,0.0,0.0,321.0,0.0,31.0,0.0,0.0,34.0,0.0,66.0,1111.0,0.0,321.0,12.0,321.0,22.0,482013437002,48201343700,48201,48201,48,201,343700,2,1500000US482013437002,482013437002,2,BG,573934,0,"POLYGON ((-95.02952499999999 29.654405, -95.029066 29.660985, -95.028707 29.662722, -95.028116 29.661433, -95.01920699999999 29.661551, -95.019114 29.657677, -95.01912999999999 29.656378, -95.029225 29.656228, -95.02952499999999 29.654405))"
482013437003,474.0,48,201,343700,3,11.0,0.0,36750.0,38.0,732.0,14.0,0.0,56.0,425.0,0.0,423.0,0.0,0.0,47.0,0.0,4.0,0.0,0.0,542.0,0.0,21.0,0.0,0.0,0.0,1020.0,0.0,1020.0,0.0,0.0,0.0,187.0,3.0,307.0,0.0,0.0,0.0,0.0,15.0,0.0,193.0,0.0,0.0,474.0,0.0,0.0,14.0,1020.0,0.0,0.0,77.0,983.0,51.0,2.41,88.0,16.0,0.0,48.0,60.0,10.0,0.0,0.0,47.0,25.0,41.4,13.0,15.0,0.0,0.0,25.0,0.0,163.0,42.0,600.0,103.0,213.0,0.0,20.0,0.0,47.0,0.0,0.0,9.0,0.0,3246.0,0.0,39.0,78600.0,0.0,0.0,8.0,33.0,0.0,423.0,0.0,0.0,61.0,58.0,0.0,423.0,0.0,31.0,0.0,0.0,22.0,12.0,82.0,812.0,0.0,423.0,12.0,423.0,22.0,482013437003,48201343700,48201,48201,48,201,343700,3,1500000US482013437003,482013437003,3,BG,35716949,979450,"POLYGON ((-95.121273 29.650469, -95.116586 29.65071, -95.11641299999999 29.650719, -95.11256399999999 29.650769, -95.11131999999999 29.650786, -95.109855 29.650815, -95.09788399999999 29.651017, -95.08855199999999 29.651175, -95.08642399999999 29.651413, -95.083714 29.6517, -95.075722 29.651813, -95.073323 29.651852, -95.06272199999999 29.65212, -95.05855799999999 29.651774, -95.03874599999999 29.652143, -95.039174 29.66514, -95.03703299999999 29.665182, -95.01927499999999 29.665517, -95.01920699999999 29.661551, -95.028116 29.661433, -95.028707 29.662722, -95.029066 29.660985, -95.02952499999999 29.654405, -95.029225 29.656228, -95.01912999999999 29.656378, -95.019013 29.652482, -95.01884099999999 29.645952, -95.01948299999999 29.645513, -95.02321499999999 29.647598, -95.02494 29.649946, -95.02779799999999 29.650404, -95.027987 29.652334, -95.029882 29.65233, -95.029578 29.636518, -95.030008 29.634455, -95.03066199999999 29.632746, -95.031891 29.630343, -95.033806 29.626158, -95.03424299999999 29.624051, -95.033744 29.616757, -95.033591 29.614946, -95.033548 29.614433, -95.032918 29.610385, -95.031812 29.603719, -95.03825499999999 29.603711, -95.04083999999999 29.604119, -95.041454 29.604237, -95.04376499999999 29.604724, -95.04594999999999 29.606309, -95.048603 29.61109, -95.0622 29.605404, -95.06798599999999 29.602997, -95.06983699999999 29.602236, -95.07435699999999 29.605612, -95.07553999999999 29.606497, -95.077961 29.608331, -95.08208999999999 29.611471, -95.084243 29.61311, -95.08811899999999 29.616059, -95.09312199999999 29.620536, -95.09863299999999 29.624668, -95.099948 29.625854, -95.105828 29.6325, -95.108234 29.634906, -95.11090999999999 29.637398, -95.11439399999999 29.641318, -95.116327 29.643552, -95.118971 29.647056, -95.12237499999999 29.650484, -95.121273 29.650469))"
482013501001,2641.0,48,201,350100,1,93.0,0.0,34069.0,98.0,5694.0,150.0,0.0,91.0,4457.0,33.0,2603.0,0.0,0.0,87.0,147.0,478.0,0.0,0.0,3593.0,0.0,37.0,119.0,0.0,0.0,8611.0,220.0,8611.0,0.0,0.0,44.0,558.0,30.0,1458.0,0.0,45.0,159.0,154.0,0.0,2711.0,1519.0,0.0,0.0,2641.0,0.0,33.0,0.0,8611.0,47.0,59.0,25.0,7880.0,38.0,3.28,100.0,85.0,0.0,52.0,236.0,143.0,0.0,0.0,45.0,172.0,41.2,218.0,113.0,0.0,134.0,0.0,226.0,631.0,40.0,3931.0,949.0,61.0,0.0,131.0,130.0,24.0,385.0,22.0,66.0,0.0,17237.0,29.0,112.0,258100.0,0.0,0.0,184.0,253.0,0.0,2603.0,0.0,0.0,102.0,338.0,39.0,2603.0,17.0,184.0,0.0,0.0,68.0,44.0,993.0,2154.126213592233,33.0,2603.0,45.0,2603.0,120.0,482013501001,48201350100,48201,48201,48,201,350100,1,1500000US482013501001,482013501001,1,BG,9663385,52826,"POLYGON ((-95.25187099999999 29.55643, -95.25152799999999 29.557769, -95.232805 29.574719, -95.23137299999999 29.574955, -95.229979 29.573903, -95.231262 29.572729, -95.230611 29.572169, -95.22933399999999 29.573354, -95.228022 29.572212, -95.228195 29.571416, -95.22760099999999 29.571089, -95.225898 29.573568, -95.218941 29.579867, -95.218316 29.580442, -95.21800499999999 29.580725, -95.215294 29.583202, -95.213819 29.584553, -95.21361499999999 29.58474, -95.213374 29.584961, -95.211004 29.582919, -95.210173 29.582244, -95.21008399999999 29.582171, -95.20815899999999 29.580583, -95.20714 29.579603, -95.19895199999999 29.572956, -95.188046 29.563831, -95.19069499999999 29.561316, -95.19315399999999 29.559518, -95.193877 29.560051, -95.195173 29.559397, -95.19702199999999 29.560078, -95.196015 29.558962, -95.197682 29.558214, -95.199286 29.558956, -95.200041 29.5606, -95.19905999999999 29.561178, -95.200638 29.561645, -95.200029 29.562629, -95.20098499999999 29.563212, -95.201297 29.561322, -95.20243099999999 29.560551, -95.20419099999999 29.558142, -95.204324 29.558906, -95.20585799999999 29.559164, -95.205575 29.557762, -95.20772599999999 29.557795, -95.207059 29.55917, -95.208789 29.559813, -95.208764 29.559169, -95.210657 29.558388, -95.21141799999999 29.559202, -95.213606 29.558453, -95.212763 29.557145, -95.21555499999999 29.55478, -95.21642199999999 29.55608, -95.215424 29.556897, -95.214799 29.557136, -95.215767 29.557551, -95.21586499999999 29.557677, -95.215952 29.557787, -95.21708599999999 29.558929, -95.21823599999999 29.559365, -95.22134199999999 29.557016, -95.223607 29.559133, -95.22856899999999 29.560016, -95.231191 29.557723, -95.23366899999999 29.557144, -95.236311 29.559849, -95.23798499999999 29.561426, -95.241362 29.559912, -95.243132 29.555018, -95.24553499999999 29.55461, -95.24736999999999 29.553097, -95.248164 29.555703, -95.25135899999999 29.555404, -95.253952 29.553943, -95.25187099999999 29.55643))"
482013501002,3079.0,48,201,350100,2,45.0,0.0,30641.0,62.0,5170.0,150.0,0.0,85.0,4633.0,0.0,2600.0,0.0,0.0,87.0,89.0,179.0,0.0,0.0,4352.0,20.0,37.0,66.0,0.0,41.0,8626.0,0.0,8626.0,0.0,0.0,0.0,705.0,0.0,3340.0,0.0,0.0,76.0,0.0,0.0,1364.0,2301.0,0.0,0.0,3079.0,22.0,58.0,31.0,8563.0,0.0,71.0,25.0,7871.0,479.0,3.32,100.0,85.0,0.0,49.0,599.0,123.0,0.0,0.0,45.0,21.0,30.6,218.0,87.0,0.0,67.0,0.0,251.0,2298.0,226.0,4548.0,556.0,486.0,0.0,143.0,0.0,24.0,60.0,0.0,0.0,0.0,17237.0,0.0,310.0,196600.0,0.0,0.0,87.0,576.0,0.0,2600.0,0.0,0.0,332.0,196.0,0.0,2600.0,17.0,184.0,0.0,0.0,65.0,49.0,1163.0,986.0,33.0,2600.0,45.0,2600.0,27.0,482013501002,48201350100,48201,48201,48,201,350100,2,1500000US482013501002,482013501002,2,BG,10324222,73546,"POLYGON ((-95.286146 29.602907, -95.27822599999999 29.603021, -95.278049 29.601651, -95.266481 29.60163, -95.266532 29.600713, -95.26660000000001 29.600636, -95.266717 29.600431, -95.26669 29.600271, -95.266499 29.600278, -95.25296499999999 29.600459, -95.247806 29.600612, -95.24911499999999 29.599394, -95.250304 29.598332, -95.24926099999999 29.597504, -95.246405 29.5952, -95.246275 29.594902, -95.24619899999999 29.594728, -95.24559599999999 29.593796, -95.245188 29.594025, -95.245131 29.593979, -95.244907 29.594133, -95.243072 29.592593, -95.238761 29.589069, -95.236048 29.586767, -95.23514 29.585455, -95.23340399999999 29.578949, -95.231617 29.577077, -95.231252 29.576783, -95.227639 29.57497, -95.225898 29.573568, -95.22760099999999 29.571089, -95.228195 29.571416, -95.228022 29.572212, -95.22933399999999 29.573354, -95.230611 29.572169, -95.231262 29.572729, -95.229979 29.573903, -95.23137299999999 29.574955, -95.232805 29.574719, -95.25152799999999 29.557769, -95.25187099999999 29.55643, -95.253952 29.553943, -95.25419599999999 29.554625, -95.254886 29.555515, -95.254729 29.557418, -95.253056 29.557362, -95.252533 29.55811, -95.25249199999999 29.560785, -95.25499699999999 29.563876, -95.255656 29.565494, -95.255448 29.567178, -95.25850799999999 29.571084, -95.258369 29.572865, -95.259666 29.574423, -95.259666 29.575848, -95.25879499999999 29.577875, -95.2602 29.579654, -95.26115399999999 29.58108, -95.26034399999999 29.584076, -95.26213399999999 29.587135, -95.26029199999999 29.589883, -95.261915 29.593346, -95.26756999999999 29.593842, -95.26932699999999 29.594279, -95.273798 29.594399, -95.276658 29.594854, -95.27748799999999 29.596123, -95.280244 29.595521, -95.282809 29.597749, -95.28649299999999 29.597886, -95.286146 29.602907))"
482013502001,488.0,48,201,350200,1,215.0,62.0,24125.0,0.0,773.0,0.0,0.0,28.0,465.0,0.0,432.0,0.0,0.0,175.0,20.0,24.0,0.0,0.0,652.0,0.0,132.0,0.0,0.0,0.0,1301.0,0.0,1301.0,0.0,0.0,0.0,92.0,0.0,837.0,21.0,0.0,0.0,0.0,11.0,0.0,190.0,35.0,0.0,488.0,0.0,0.0,0.0,1301.0,38.0,83.0,142.0,1261.0,56.0,3.01,396.0,258.0,0.0,0.0,0.0,17.0,0.0,0.0,112.0,17.0,41.1,133.0,18.0,0.0,0.0,123.0,0.0,83.0,118.0,856.0,90.0,219.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,8669.0,0.0,25.0,137900.0,38.0,0.0,0.0,16.0,0.0,432.0,0.0,0.0,130.0,204.0,0.0,432.0,160.0,92.0,0.0,0.0,34.0,0.0,86.0,957.0,53.0,432.0,83.0,432.0,16.0,482013502001,48201350200,48201,48201,48,201,350200,1,1500000US482013502001,482013502001,1,BG,891210,0,"POLYGON ((-95.23269599999999 29.600727, -95.228534 29.60078, -95.21598999999999 29.601043, -95.216008 29.599273, -95.21672199999999 29.597455, -95.218667 29.595383, -95.22066699999999 29.593554, -95.22195499999999 29.592026, -95.22672 29.595932, -95.227475 29.596773, -95.22776499999999 29.596658, -95.22787199999999 29.59656, -95.23072599999999 29.598863, -95.23295299999999 29.600717, -95.23269599999999 29.600727))"
482013502002,1021.0,48,201,350200,2,0.0,0.0,26951.0,50.0,2023.0,0.0,0.0,21.0,1738.0,0.0,1021.0,0.0,0.0,175.0,36.0,110.0,0.0,0.0,1556.0,0.0,13.0,23.0,0.0,0.0,2968.0,34.0,2968.0,0.0,0.0,0.0,567.0,0.0,1606.0,21.0,0.0,29.0,0.0,11.0,429.0,860.0,0.0,0.0,1021.0,0.0,0.0,53.0,2968.0,0.0,6.0,142.0,2779.0,0.0,2.91,396.0,258.0,11.0,40.0,134.0,6.0,0.0,0.0,112.0,32.0,38.0,133.0,22.0,0.0,0.0,123.0,23.0,187.0,43.0,1772.0,340.0,208.0,0.0,105.0,37.0,114.0,24.0,0.0,0.0,0.0,8669.0,0.0,75.0,129400.0,0.0,0.0,0.0,79.0,0.0,1021.0,0.0,0.0,190.0,216.0,0.0,1021.0,160.0,92.0,16.0,0.0,116.0,18.0,342.0,1464.0,53.0,1021.0,83.0,1021.0,77.0,482013502002,48201350200,48201,48201,48,201,350200,2,1500000US482013502002,482013502002,2,BG,931119,0,"POLYGON ((-95.243072 29.592593, -95.237189 29.597953, -95.23433199999999 29.595561, -95.23072599999999 29.598863, -95.22787199999999 29.59656, -95.232044 29.592752, -95.233465 29.591453, -95.234999 29.590052, -95.235411 29.589675, -95.23211099999999 29.586482, -95.23294 29.586285, -95.23514 29.585455, -95.236048 29.586767, -95.238761 29.589069, -95.243072 29.592593))"
482013502003,616.0,48,201,350200,3,94.0,0.0,24518.0,92.0,1402.0,0.0,0.0,0.0,1083.0,43.0,616.0,0.0,0.0,175.0,15.0,82.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,2172.0,6.0,2172.0,0.0,0.0,0.0,126.0,0.0,1447.0,21.0,0.0,5.0,0.0,11.0,138.0,492.0,0.0,0.0,616.0,0.0,0.0,33.0,2172.0,39.0,52.0,142.0,1999.0,0.0,3.53,396.0,258.0,25.0,0.0,39.0,13.0,0.0,0.0,112.0,43.0,32.6,133.0,53.0,0.0,70.0,123.0,10.0,272.0,47.0,1233.0,193.0,59.0,0.0,26.0,0.0,114.0,24.0,0.0,0.0,0.0,8669.0,0.0,148.0,131600.0,0.0,0.0,0.0,91.0,0.0,616.0,0.0,12.0,101.0,209.0,0.0,616.0,160.0,92.0,0.0,0.0,118.0,41.0,237.0,1090.5,53.0,616.0,83.0,616.0,0.0,482013502003,48201350200,48201,48201,48,201,350200,3,1500000US482013502003,482013502003,3,BG,771486,0,"POLYGON ((-95.234999 29.590052, -95.233465 29.591453, -95.232044 29.592752, -95.22787199999999 29.59656, -95.22776499999999 29.596658, -95.227475 29.596773, -95.22672 29.595932, -95.22195499999999 29.592026, -95.22707299999999 29.587694, -95.22990299999999 29.586701, -95.23083199999999 29.586616, -95.23211099999999 29.586482, -95.235411 29.589675, -95.234999 29.590052))"
482013502004,732.0,48,201,350200,4,83.0,44.0,32831.0,20.0,1406.0,0.0,0.0,20.0,1109.0,0.0,684.0,0.0,0.0,175.0,37.0,57.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0,2250.0,33.0,2250.0,0.0,0.0,0.0,270.0,15.0,1305.0,21.0,0.0,0.0,0.0,11.0,176.0,467.0,129.0,0.0,732.0,0.0,0.0,0.0,2250.0,53.0,53.0,142.0,2099.0,48.0,3.29,396.0,258.0,0.0,0.0,0.0,27.0,0.0,0.0,112.0,0.0,36.6,133.0,32.0,0.0,3.0,123.0,80.0,342.0,20.0,965.0,138.0,187.0,0.0,80.0,0.0,114.0,0.0,0.0,0.0,0.0,8669.0,0.0,220.0,118600.0,0.0,0.0,0.0,94.0,0.0,684.0,0.0,0.0,199.0,29.0,0.0,684.0,160.0,92.0,0.0,0.0,134.0,0.0,430.0,1412.0,53.0,684.0,83.0,684.0,13.0,482013502004,48201350200,48201,48201,48,201,350200,4,1500000US482013502004,482013502004,4,BG,949168,0,"POLYGON ((-95.250304 29.598332, -95.24911499999999 29.599394, -95.247806 29.600612, -95.244665 29.600634, -95.24284 29.600596, -95.23700099999999 29.600659, -95.23295299999999 29.600717, -95.23072599999999 29.598863, -95.23433199999999 29.595561, -95.237189 29.597953, -95.243072 29.592593, -95.244907 29.594133, -95.245131 29.593979, -95.245188 29.594025, -95.24559599999999 29.593796, -95.24619899999999 29.594728, -95.246275 29.594902, -95.246405 29.5952, -95.24926099999999 29.597504, -95.250304 29.598332))"
482013503001,475.0,48,201,350300,1,0.0,0.0,21994.0,0.0,786.0,94.0,0.0,15.0,787.0,0.0,475.0,0.0,0.0,109.0,16.0,133.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,1470.0,0.0,1470.0,0.0,0.0,0.0,396.0,0.0,1077.0,0.0,0.0,32.0,0.0,0.0,46.0,363.0,55.0,0.0,475.0,0.0,0.0,14.0,1470.0,0.0,0.0,0.0,1310.0,0.0,3.09,88.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,131.0,0.0,30.2,207.0,0.0,0.0,18.0,77.0,0.0,53.0,0.0,620.0,112.0,0.0,0.0,36.0,0.0,67.0,0.0,0.0,15.0,0.0,6769.0,0.0,116.0,130600.0,0.0,0.0,0.0,27.0,0.0,475.0,0.0,0.0,116.0,96.0,0.0,475.0,179.0,141.0,0.0,0.0,0.0,27.0,254.0,1048.5,0.0,475.0,0.0,475.0,0.0,482013503001,48201350300,48201,48201,48,201,350300,1,1500000US482013503001,482013503001,1,BG,588217,0,"POLYGON ((-95.22990299999999 29.586701, -95.22707299999999 29.587694, -95.22195499999999 29.592026, -95.219342 29.589844, -95.218204 29.588904, -95.21442399999999 29.585835, -95.213374 29.584961, -95.21361499999999 29.58474, -95.213819 29.584553, -95.215294 29.583202, -95.215369 29.583264, -95.220091 29.587156, -95.221249 29.588105, -95.224571 29.585042, -95.226495 29.583581, -95.229691 29.586209, -95.22990299999999 29.586701))"
482013503002,523.0,48,201,350300,2,0.0,0.0,42310.0,0.0,1074.0,94.0,0.0,67.0,552.0,0.0,506.0,0.0,0.0,109.0,39.0,25.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,1373.0,32.0,1373.0,0.0,0.0,0.0,25.0,0.0,338.0,0.0,13.0,29.0,0.0,0.0,226.0,175.0,0.0,0.0,523.0,0.0,0.0,0.0,1373.0,0.0,0.0,0.0,1329.0,17.0,2.71,88.0,0.0,0.0,0.0,17.0,54.0,0.0,0.0,131.0,46.0,39.1,207.0,36.0,0.0,30.0,77.0,100.0,152.0,31.0,774.0,230.0,46.0,0.0,68.0,0.0,67.0,18.0,0.0,0.0,0.0,6769.0,0.0,0.0,164800.0,0.0,0.0,0.0,19.0,0.0,506.0,0.0,0.0,0.0,66.0,0.0,506.0,179.0,141.0,0.0,0.0,42.0,36.0,128.0,2409.722222222222,0.0,506.0,0.0,506.0,0.0,482013503002,48201350300,48201,48201,48,201,350300,2,1500000US482013503002,482013503002,2,BG,551966,0,"POLYGON ((-95.226495 29.583581, -95.224571 29.585042, -95.221249 29.588105, -95.220091 29.587156, -95.215369 29.583264, -95.215294 29.583202, -95.21800499999999 29.580725, -95.218316 29.580442, -95.218941 29.579867, -95.22032999999999 29.579459, -95.225053 29.581896, -95.22511 29.582451, -95.225211 29.582531, -95.226495 29.583581))"
482013503003,391.0,48,201,350300,3,10.0,0.0,41578.0,11.0,695.0,94.0,0.0,0.0,599.0,0.0,391.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,18.0,0.0,0.0,943.0,17.0,943.0,0.0,0.0,0.0,37.0,0.0,447.0,0.0,16.0,0.0,0.0,0.0,60.0,280.0,0.0,0.0,391.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,943.0,0.0,2.41,88.0,0.0,60.0,18.0,0.0,31.0,0.0,0.0,131.0,43.0,57.1,207.0,29.0,0.0,17.0,77.0,33.0,25.0,64.0,495.0,141.0,0.0,0.0,43.0,0.0,67.0,0.0,0.0,18.0,0.0,6769.0,0.0,0.0,166400.0,30.0,0.0,50.0,0.0,0.0,391.0,0.0,0.0,45.0,0.0,0.0,391.0,179.0,141.0,0.0,0.0,25.0,21.0,57.0,2112.8048780487807,0.0,391.0,0.0,391.0,35.0,482013503003,48201350300,48201,48201,48,201,350300,3,1500000US482013503003,482013503003,3,BG,551133,0,"POLYGON ((-95.231617 29.577077, -95.22728699999999 29.581014, -95.226957 29.580736, -95.22551399999999 29.582219, -95.225211 29.582531, -95.22511 29.582451, -95.225053 29.581896, -95.22032999999999 29.579459, -95.218941 29.579867, -95.225898 29.573568, -95.227639 29.57497, -95.231252 29.576783, -95.231617 29.577077))"
482013503004,712.0,48,201,350300,4,76.0,0.0,36355.0,17.0,1818.0,94.0,0.0,24.0,1278.0,0.0,712.0,0.0,0.0,109.0,36.0,67.0,0.0,0.0,1645.0,0.0,175.0,17.0,0.0,0.0,2983.0,0.0,2983.0,0.0,0.0,0.0,80.0,0.0,1152.0,0.0,0.0,21.0,0.0,0.0,52.0,633.0,316.0,0.0,712.0,0.0,0.0,0.0,2983.0,0.0,108.0,0.0,2818.0,0.0,4.19,88.0,0.0,0.0,79.0,92.0,23.0,0.0,0.0,131.0,0.0,35.4,207.0,65.0,0.0,0.0,77.0,90.0,493.0,156.0,1645.0,172.0,237.0,0.0,66.0,0.0,67.0,19.0,0.0,0.0,0.0,6769.0,0.0,45.0,150400.0,0.0,0.0,0.0,98.0,0.0,712.0,0.0,0.0,69.0,0.0,0.0,712.0,179.0,141.0,0.0,0.0,89.0,45.0,296.0,1579.0,0.0,712.0,0.0,712.0,0.0,482013503004,48201350300,48201,48201,48,201,350300,4,1500000US482013503004,482013503004,4,BG,590182,0,"POLYGON ((-95.23514 29.585455, -95.23294 29.586285, -95.23211099999999 29.586482, -95.23083199999999 29.586616, -95.22990299999999 29.586701, -95.229691 29.586209, -95.226495 29.583581, -95.225211 29.582531, -95.22551399999999 29.582219, -95.226957 29.580736, -95.22728699999999 29.581014, -95.231617 29.577077, -95.23340399999999 29.578949, -95.23514 29.585455))"
482013504001,547.0,48,201,350400,1,160.0,0.0,23854.0,93.0,1467.0,121.0,0.0,12.0,1123.0,0.0,543.0,13.0,0.0,71.0,26.0,57.0,0.0,0.0,1110.0,0.0,76.0,22.0,0.0,0.0,2138.0,15.0,2138.0,0.0,0.0,0.0,112.0,0.0,1164.0,22.0,7.0,43.0,0.0,45.0,95.0,580.0,0.0,0.0,547.0,0.0,13.0,50.0,2128.0,33.0,42.0,280.0,2011.0,4.0,3.94,180.0,143.0,13.0,43.0,94.0,17.0,0.0,0.0,180.0,12.0,34.0,216.0,28.0,0.0,34.0,74.0,0.0,329.0,67.0,1181.0,159.0,143.0,22.0,25.0,0.0,110.0,20.0,0.0,0.0,0.0,6758.0,0.0,78.0,115600.0,0.0,0.0,30.0,70.0,0.0,543.0,0.0,0.0,111.0,71.0,0.0,543.0,245.0,114.0,0.0,0.0,145.0,35.0,208.0,1514.0,14.0,543.0,71.0,543.0,14.0,482013504001,48201350400,48201,48201,48,201,350400,1,1500000US482013504001,482013504001,1,BG,1336263,7778,"POLYGON ((-95.21598999999999 29.601043, -95.214659 29.601225, -95.21163199999999 29.602257, -95.209554 29.603445, -95.20554799999999 29.60635, -95.19781499999999 29.598885, -95.202574 29.595159, -95.203233 29.594415, -95.20422099999999 29.593055, -95.20446899999999 29.592769, -95.20457499999999 29.592848, -95.204669 29.592917, -95.210498 29.595669, -95.211173 29.596189, -95.21152099999999 29.596482, -95.21481799999999 29.598964, -95.216008 29.599273, -95.21598999999999 29.601043))"
